"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"44594",2019,"13,712","Miles Davis: Birth of the Cool","$2,764,517","$614,201","22.2%","$2,150,316","77.8%","tt9358200","https://m.media-amazon.com/images/M/MV5BOWMzMTkxYWMtYzEwNS00ZWNjLTg5YWEtOTRkNDUwY2IyNDcyXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_QL75_UY281_CR155,0,190,281_.jpg",1.16557161629435,3222242.54796321,"2010's"
"42054",2019,"13,727","Vic the Viking and the Magic Sword","$2,757,319","-","-","$2,757,319","100%","tt8065768","https://m.media-amazon.com/images/M/MV5BYWFkOGFlZGItZTk2YS00NDJhLTk0MmQtY2U4OGRhODE3ZGM3XkEyXkFqcGdeQXVyNjk0ODAxMTk@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,3213852.76346912,"2010's"
"43524",2019,"13,737","Eye for an Eye","$2,750,926","-","-","$2,750,926","100%","tt7967412","https://m.media-amazon.com/images/M/MV5BYzQ0MWM5NmEtY2MxNC00ZTcyLWFkODktNDBhODIwOGIxZjM2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.16557161629435,3206401.26412615,"2010's"
"42002",2019,"13,757","Just a Gigolo","$2,741,409","-","-","$2,741,409","100%","tt0106043","https://m.media-amazon.com/images/M/MV5BMTYyODA0OTMyNF5BMl5BanBnXkFtZTcwODEzNzU2NA@@._V1_QL75_UX140_CR0,12,140,140_.jpg",1.16557161629435,3195308.51905388,"2010's"
"44555",2019,"13,796","Girls und Panzer das Finale: Part II","$2,721,506","-","-","$2,721,506","100%","tt7834494","https://m.media-amazon.com/images/M/MV5BNGRmYTE3ZjgtOTJmYS00M2EzLWE5YmUtODdmNjU5NTI4YTU5XkEyXkFqcGdeQXVyNDI3NzQxODA@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.16557161629435,3172110.14717477,"2010's"
"42129",2019,"13,802","Love the Way You Are","$2,719,322","-","-","$2,719,322","100%","tt10452036","https://m.media-amazon.com/images/M/MV5BZTJjOGE0YTEtNzE3NS00YjUxLTg5ZmItMGJjMGIwNjk1ZjAzXkEyXkFqcGdeQXVyMzYxOTQ3MDg@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.16557161629435,3169564.53876478,"2010's"
"42131",2019,"13,803","Over Again","$2,718,620","-","-","$2,718,620","100%","tt10097832","https://m.media-amazon.com/images/M/MV5BODg1ODNlMTMtZWI1Ni00OTg1LTlhM2QtZGEzMjdkZTJkYzE1XkEyXkFqcGdeQXVyNzc5MjQ2MTQ@._V1_QL75_UX190_CR0,4,190,281_.jpg",1.16557161629435,3168746.30749014,"2010's"
"42158",2019,"13,831","Push and Shove","$2,704,326","-","-","$2,704,326","100%","tt10214198","https://m.media-amazon.com/images/M/MV5BYTFmNzViNjAtOGI2My00NGM4LWJjNjMtMGZkODQ4MTQxNWU1XkEyXkFqcGdeQXVyMTUzNjA0NzI@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,3152085.62680683,"2010's"
"44521",2019,"13,840","Hope","$2,698,855","-","-","$2,698,855","100%","tt9812614","https://m.media-amazon.com/images/M/MV5BNjUyMTk4NzktNjRmNC00NjE3LWIyOTQtZDBkNjdhNjc4NDhlXkEyXkFqcGdeQXVyMTA2NjIyNDA0._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,3145708.78449409,"2010's"
"44037",2019,"13,882","The Weasel's Tale","$2,674,635","-","-","$2,674,635","100%","tt8453986","https://m.media-amazon.com/images/M/MV5BMTFhYWZjZmYtMTk4NS00NzFlLTgwMjMtZWRjNDFmMGEyMGFmXkEyXkFqcGdeQXVyODcyNTYzMTA@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.16557161629435,3117478.63994744,"2010's"
"43730",2019,"13,944","Kakegurui","$2,635,709","-","-","$2,635,709","100%","tt9552162","https://m.media-amazon.com/images/M/MV5BOWI2OGFkMWEtZDY2ZC00ZGY0LTk1YmYtN2ZmM2M2MWNmNzQ5XkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.16557161629435,3072107.59921156,"2010's"
"44938",2019,"13,947","Mees Kees in de Wolken","$2,635,299","-","-","$2,635,299","100%","tt10522932","https://m.media-amazon.com/images/M/MV5BYWRjNGVkYTUtMDA2My00Y2UzLWFiNmItNDg3YWM1NWE5NmYzXkEyXkFqcGdeQXVyNzEwMTE1MDI@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.16557161629435,3071629.71484888,"2010's"
"41963",2019,"13,960","The Passage","$2,628,589","-","-","$2,628,589","100%","tt10443808","https://m.media-amazon.com/images/M/MV5BZjAyZTdlMzctM2QwNi00OTE3LTlmZTYtMjQ5NjI3ZmRlZTUzXkEyXkFqcGdeQXVyNzI5NjYzODI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.16557161629435,3063808.72930355,"2010's"
"42709",2019,"14,014","Mentada de Padre","$2,601,804","-","-","$2,601,804","100%","tt6507682","https://m.media-amazon.com/images/M/MV5BM2FkYmExZjgtMmZlYS00Yzk0LTlkMjMtNzVjZjZiYTA0N2UxXkEyXkFqcGdeQXVyNjIwNzE2NDM@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,3032588.8935611,"2010's"
"44896",2019,"14,052","Metallica & San Francisco Symphony - S&M2","$2,582,847","$1,252,385","48.5%","$1,330,462","51.5%","tt10765852","https://m.media-amazon.com/images/M/MV5BYzBhY2NlMTMtNGUyZC00NTdlLTg0NDQtZTU3MWI0OWVkNzIxXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.16557161629435,3010493.15243101,"2010's"
"44813",2019,"14,054","Twin Murders: The Silence of the White City","$2,579,646","-","-","$2,579,646","100%","tt8393332","https://m.media-amazon.com/images/M/MV5BYjQwZTcyNmUtYTU5OS00Nzc0LTkyM2UtMjhlY2UyNWJlZDNmXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,3006762.15768725,"2010's"
"43848",2019,"14,061","Waves","$2,576,990","$1,658,790","64.4%","$918,200","35.6%","tt8652728","https://m.media-amazon.com/images/M/MV5BMWE2OTdiY2MtM2ViNy00NmExLWIxZjYtYTVkNGJkNzgwYjVmXkEyXkFqcGdeQXVyNjgzMjQ0MTA@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,3003666.39947438,"2010's"
"43489",2019,"14,066","Our Happy Holiday","$2,574,579","-","-","$2,574,579","100%","tt7534150","https://m.media-amazon.com/images/M/MV5BZjFjMzA1YTktZmVjMC00ZTk2LTg5NWYtYzBiMWNhODBkZGJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.16557161629435,3000856.20630749,"2010's"
"43883",2019,"14,096","Happy Birthday","$2,557,686","-","-","$2,557,686","100%","tt8080196","https://m.media-amazon.com/images/M/MV5BMTFjOWZmMTgtZTcwZC00ZTU5LTlmMGEtMTY4ZmZlOGNlODE2XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.16557161629435,2981166.20499343,"2010's"
"43897",2019,"14,110","Jabariya Jodi","$2,551,495","-","-","$2,551,495","100%","tt8785426","https://m.media-amazon.com/images/M/MV5BOGUzOTI2MDMtNWJjOS00MWQ5LTg5ZWQtNjIyN2QzNWQxODhhXkEyXkFqcGdeQXVyOTAzMTc2MjA@._V1_QL75_UY281_CR7,0,190,281_.jpg",1.16557161629435,2973950.15111695,"2010's"
"43903",2019,"14,116","Take That - Greatest Hits Live","$2,547,964","-","-","$2,547,964","100%","tt10476412","https://m.media-amazon.com/images/M/MV5BZTAwMTljNjAtNGQ4Yy00YjM1LTkzZDUtNGJhNzUwYTIxNTc3XkEyXkFqcGdeQXVyNTU1NDE1NTk@._V1_QL75_UX190_CR0,28,190,281_.jpg",1.16557161629435,2969834.51773982,"2010's"
"44648",2019,"14,125","Blind Shaman","$2,543,147","-","-","$2,543,147","100%","tt11158304","https://m.media-amazon.com/images/M/MV5BMjQxMzNlZDYtOTQzMS00ZmMzLTk0ZTUtMzgzNmUyOTI3YWRiXkEyXkFqcGdeQXVyNDc0Njc1NTY@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,2964219.95926413,"2010's"
"42464",2019,"14,136","So What Is Love","$2,537,725","-","-","$2,537,725","100%","tt8458582","https://m.media-amazon.com/images/M/MV5BYjU0NWFjYzEtZmE1MS00ZGFlLTgyMzUtMjdkYTkwMDZjN2Q5XkEyXkFqcGdeQXVyOTYyNjM2OTk@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,2957900.22996058,"2010's"
"44669",2019,"14,152","Spirits in the Forest","$2,531,785","$704,744","27.8%","$1,827,041","72.2%","tt11023922","https://m.media-amazon.com/images/M/MV5BMDU1YjU4MDItN2E5Ny00YmQzLWI3YmQtNWZmMjc1Njk3OThhXkEyXkFqcGdeQXVyMDQ2ODk4OA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.16557161629435,2950976.73455979,"2010's"
"43223",2019,"14,166","The Conquest of Siberia","$2,521,833","-","-","$2,521,833","100%","tt9795368","https://m.media-amazon.com/images/M/MV5BNjZlODgzMzUtYzI5NS00ZmYyLWIxZjItYmVlZjgzNDkyMjI0XkEyXkFqcGdeQXVyMTE0MzEyNTUz._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,2939376.96583443,"2010's"
"43962",2019,"14,173","Into the Labyrinth","$2,517,731","-","-","$2,517,731","100%","tt8594376","https://m.media-amazon.com/images/M/MV5BNzkyNGIwYjEtNDhjYi00YjY4LWIwNTYtYjRkYzcyNWEyZWY3XkEyXkFqcGdeQXVyMTg1MzYyMg@@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.16557161629435,2934595.79106439,"2010's"
"42173",2019,"14,209","The Twins","$2,504,008","-","-","$2,504,008","100%","tt10098374","https://m.media-amazon.com/images/M/MV5BNGFiMzMxNTEtNDA1Ny00MGRiLTg5NzMtOWE2ODhmMjE4Njg4XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.16557161629435,2918600.65177398,"2010's"
"42731",2019,"14,281","Still Human","$2,467,971","-","-","$2,467,971","100%","tt8497794","https://m.media-amazon.com/images/M/MV5BMDg5NzM2MTUtZmQ2ZS00ZjBmLWFhMjAtM2VkMzcyY2EyZGE4XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.16557161629435,2876596.94743758,"2010's"
"44744",2019,"14,305","Roxane","$2,458,404","-","-","$2,458,404","100%","tt9096148","https://m.media-amazon.com/images/M/MV5BMzg0MzE4YmQtOTI2MS00OTY3LWEwMGEtMGEyMGJjNzhjODgzXkEyXkFqcGdeQXVyNTc5OTMwOTQ@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.16557161629435,2865445.92378449,"2010's"
"42149",2019,"14,307","The Resistance Fighter","$2,458,025","-","-","$2,458,025","100%","tt8706988","https://m.media-amazon.com/images/M/MV5BMWRhYWE0NWYtNmRjZS00MmZlLTlkZDQtM2IyMTExYjA0YmRlXkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.16557161629435,2865004.17214192,"2010's"
"44124",2019,"14,338","Kabir Singh","$2,445,252","-","-","$2,445,252","100%","tt8983202","https://m.media-amazon.com/images/M/MV5BOTIyMTNkMWQtZDJlYi00OGJmLTliN2MtOGE0YjY4NzFiYTNmXkEyXkFqcGdeQXVyOTAzMTc2MjA@._V1_QL75_UY281_CR7,0,190,281_.jpg",1.16557161629435,2850116.32588699,"2010's"
"42069",2019,"14,349","Bigil","$2,441,136","-","-","$2,441,136","100%","tt9260636","https://m.media-amazon.com/images/M/MV5BNmEwMmJiZDgtNzY0Yi00N2M3LWFhMGUtODJhYTNlMDMzMGQ2XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_QL75_UY281_CR7,0,190,281_.jpg",1.16557161629435,2845318.83311432,"2010's"
"42679",2019,"14,350","The First King","$2,440,478","-","-","$2,440,478","100%","tt7278824","https://m.media-amazon.com/images/M/MV5BZDIyODc4MzYtYTU4MS00ZTNmLTkzNGUtMzI0ZDRmMjRhZmU1XkEyXkFqcGdeQXVyMzQ4MDQ4ODc@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,2844551.8869908,"2010's"
"45019",2019,"14,415","Change of Gangster","$2,415,054","-","-","$2,415,054","100%","tt7618402","https://m.media-amazon.com/images/M/MV5BZDA0YWIwNzgtNzcyNC00Nzg0LTg5MzktNTk0YTI5MjA5NGU5XkEyXkFqcGdeQXVyMzc3MjY4ODg@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.16557161629435,2814918.39421813,"2010's"
"42382",2019,"14,418","The Art of Self-Defense","$2,414,269","$2,410,914","99.9%","$3,355","0.1%","tt7339248","https://m.media-amazon.com/images/M/MV5BZDlkOGE4YTUtYWRlZS00YjFkLWE3NmUtNzNlNjdiZTk2NzdhXkEyXkFqcGdeQXVyNDY2MjcyOTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,2814003.42049934,"2010's"
"43142",2019,"14,448","Sound! Euphonium the Movie - Our Promise: A Brand New Day","$2,403,030","$90,341","3.8%","$2,312,689","96.2%","tt7089882","https://m.media-amazon.com/images/M/MV5BMWU0NWI4ZjEtNDE1OC00MTY3LWFlMDYtNjFiZGY4YjFlODFiXkEyXkFqcGdeQXVyMzUzMzgxNA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,2800903.56110381,"2010's"
"44902",2019,"14,466","Gloria Mundi","$2,392,676","-","-","$2,392,676","100%","tt9584814","https://m.media-amazon.com/images/M/MV5BZTU1N2VhNjctZWVjMy00MDMwLTg4MDMtMjRjMDM2NDFlMzM4XkEyXkFqcGdeQXVyNzExNDQ2NDM@._V1_QL75_UY281_CR18,0,190,281_.jpg",1.16557161629435,2788835.2325887,"2010's"
"44524",2019,"14,490","Next Gen","$2,379,961","-","-","$2,379,961","100%","tt7133686","https://m.media-amazon.com/images/M/MV5BMTU0MjAwMDkxNV5BMl5BanBnXkFtZTgwMTA4ODIxNjM@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,2774014.98948752,"2010's"
"44772",2019,"14,496","The Swallows of Kabul","$2,376,024","-","-","$2,376,024","100%","tt7534102","https://m.media-amazon.com/images/M/MV5BNWY1ZTMxNDktYThjMi00YmMzLWE3YmQtMDU3ZTc1ZjBhNTkxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.16557161629435,2769426.13403417,"2010's"
"43267",2019,"14,573","Untold Body","$2,340,262","-","-","$2,340,262","100%","tt10684538","https://m.media-amazon.com/images/M/MV5BODkxNDJkODAtNzA5YS00OTNjLTljYWQtZmZlZTYwYzFlMjE2XkEyXkFqcGdeQXVyMjYxMDY3NjA@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.16557161629435,2727742.96189225,"2010's"
"43634",2019,"14,577","#LadyRancho","$2,339,361","-","-","$2,339,361","100%","tt7344246","https://m.media-amazon.com/images/M/MV5BMWU4NjM5MmEtNDA5Zi00ZGFkLWEyMDktNWMzZTAyN2MxNDZiXkEyXkFqcGdeQXVyNjUxNjEwMzY@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.16557161629435,2726692.78186597,"2010's"
"43303",2019,"14,609","The Silence","$2,325,977","-","-","$2,325,977","100%","tt7315484","https://m.media-amazon.com/images/M/MV5BMmZlOGZkMjMtZDc4Ny00ZTQ1LWFmYTQtOThlY2JjYjg1NGQyXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,2711092.77135348,"2010's"
"42214",2019,"14,614","Playing Hard","$2,323,646","-","-","$2,323,646","100%","tt7419468","https://m.media-amazon.com/images/M/MV5BMjMyODQ2MTctNDAzMy00Y2MzLTkzYTUtYjUyZTgxMDM0MDQ1XkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.16557161629435,2708375.8239159,"2010's"
"42971",2019,"14,643","Cold Feet","$2,311,508","-","-","$2,311,508","100%","tt7883774","https://m.media-amazon.com/images/M/MV5BOWI2MTFmMjAtNjM1ZC00ZGNhLWJjNWQtOWMwZDI3MzYxOTQwXkEyXkFqcGdeQXVyMjIxNTg0MDQ@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.16557161629435,2694228.11563732,"2010's"
"42611",2019,"14,648","Futro z misia","$2,308,943","-","-","$2,308,943","100%","tt10519662","https://m.media-amazon.com/images/M/MV5BYTg4NDIwYTgtNWQyZC00MzZlLWE1YjMtNjdhOWE2ODQ1OWU1XkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.16557161629435,2691238.42444152,"2010's"
"42630",2019,"14,666","Re: Zero kara Hajimeru Isekai Seikatsu: Hyouketsu no Kizuna","$2,300,303","-","-","$2,300,303","100%","tt11285348","https://m.media-amazon.com/images/M/MV5BZjk2OTM4MjItMmIyZi00OGJiLTg1ZTItM2ZkOWFjNzc0ZjM4XkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.16557161629435,2681167.88567674,"2010's"
"42643",2019,"14,678","Piranhas","$2,298,525","$23,494","1%","$2,275,031","99%","tt8740778","https://m.media-amazon.com/images/M/MV5BMGYzMDY5MjAtZjM2ZS00ZmFlLTlhY2EtYzM4MDNiYTBlMDIzXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.16557161629435,2679095.49934297,"2010's"
"42407",2019,"14,686","3 from Hell","$2,295,825","$2,172,949","94.6%","$122,876","5.4%","tt8134742","https://m.media-amazon.com/images/M/MV5BOWY5NzU5YTEtNTQ5My00Yzk0LTg2M2UtYWU4MjQwY2Y5ZTBmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,2675948.45597897,"2010's"
"44131",2019,"14,708","Cinayet Süsü","$2,290,543","-","-","$2,290,543","100%","tt9675274","https://m.media-amazon.com/images/M/MV5BNjM4YWRlNGItZTI0OS00NjhkLTk4N2YtMmEzZDI4ZWZlNDA4XkEyXkFqcGdeQXVyMTA0NTY3NDQx._V1_QL75_UY281_CR3,0,190,281_.jpg",1.16557161629435,2669791.90670171,"2010's"
"43105",2019,"14,774","Luce","$2,268,204","$2,010,613","88.6%","$257,591","11.4%","tt7616148","https://m.media-amazon.com/images/M/MV5BNjkwMDMwOTQtM2MwMS00NjVmLThlODgtZmYyZjBhMjgzYTM3XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,2643754.20236531,"2010's"
"44252",2019,"14,828","Haunt","$2,243,353","-","-","$2,243,353","100%","tt6535880","https://m.media-amazon.com/images/M/MV5BODczNzBhOWMtZGNlOS00YjBhLWI2ZDgtMzA2MjFkZmJhNTNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,2614788.58212878,"2010's"
"43533",2019,"14,839","Family of Strangers","$2,239,530","-","-","$2,239,530","100%","tt9721798","https://m.media-amazon.com/images/M/MV5BMjBjMzJjYjAtZTc2Ny00OTQ5LWI2NmMtZTM5N2Y4YjFlM2NjXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,2610332.60183968,"2010's"
"43545",2019,"14,851","Adiós","$2,232,821","-","-","$2,232,821","100%","tt9786512","https://m.media-amazon.com/images/M/MV5BMjYyNDlhMjItYzJmYi00MTkyLTkyMmUtYzRiYjQ3MWQwY2YwXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,2602512.78186597,"2010's"
"42821",2019,"14,857","A Bigger World","$2,231,225","-","-","$2,231,225","100%","tt7265272","https://m.media-amazon.com/images/M/MV5BZTM2YjE1MjAtM2Y1OC00MWUyLTkxMjktMDU4NTA0NWMyNDhmXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.16557161629435,2600652.52956636,"2010's"
"44686",2019,"14,897","Oru Yamandan Premakadha","$2,210,977","-","-","$2,210,977","100%","tt8667334","https://m.media-amazon.com/images/M/MV5BMmNkYWMwOTAtMjI4NS00MzQxLTgwZDgtZmM2NWQ5OGZhMDk5XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.16557161629435,2577052.03547963,"2010's"
"43239",2019,"14,909","Just a Gigolo","$2,206,116","-","-","$2,206,116","100%","tt8163224","https://m.media-amazon.com/images/M/MV5BNDUzMTBmOWMtNGRhNy00NTFiLWIyNTItYmE1YjI4MGZiNGM5XkEyXkFqcGdeQXVyNTc5OTMwOTQ@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.16557161629435,2571386.19185283,"2010's"
"44595",2019,"14,929","The Best Years of a Life","$2,194,810","-","-","$2,194,810","100%","tt9075612","https://m.media-amazon.com/images/M/MV5BNmRhMzIwMzctMzM3NS00ZTViLWE5NGUtMGY1ODc4YmM0MDgxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.16557161629435,2558208.239159,"2010's"
"43635",2019,"14,941","Queen of Spades: Through the Looking Glass","$2,190,242","-","-","$2,190,242","100%","tt8383694","https://m.media-amazon.com/images/M/MV5BMWU1ZjU2YTAtZTM2ZS00YTA4LWI2ZjAtZWU5NGM0ZjAxZWNkXkEyXkFqcGdeQXVyNTc1MTI3ODE@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.16557161629435,2552883.90801577,"2010's"
"43894",2019,"14,956","It Must Be Heaven","$2,185,308","-","-","$2,185,308","100%","tt8359842","https://m.media-amazon.com/images/M/MV5BOWQ4ZGMzOWEtMDk3Ni00ZTdjLThiNTYtZjI5NWFjNzAyNmFiXkEyXkFqcGdeQXVyNjgzMjQ0MTA@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.16557161629435,2547132.97766097,"2010's"
"43664",2019,"14,970","Checkered Ninja","$2,177,853","-","-","$2,177,853","100%","tt7367960","https://m.media-amazon.com/images/M/MV5BNDVjZGJiNDItYThhNy00NDRkLTk2MjktZTI3NGNkM2I4NGEwXkEyXkFqcGdeQXVyNTMwNDUzODU@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.16557161629435,2538443.6412615,"2010's"
"41857",2019,"15,002","The Bears' Famous Invasion of Sicily","$2,166,241","-","-","$2,166,241","100%","tt6284064","https://m.media-amazon.com/images/M/MV5BMTc5NTE3NzUtMjI3OS00Mzc1LWI1MzItYjM3ZWIzYzI5MmUyXkEyXkFqcGdeQXVyMzA4MDA0Mjc@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.16557161629435,2524909.02365309,"2010's"
"43697",2019,"15,004","42nd Street: The Musical","$2,166,029","$187,440","8.6%","$1,978,589","91.4%","tt10140002","https://m.media-amazon.com/images/M/MV5BZGNiYmIzMDEtYzk3NS00MmJmLTkyOTgtNDIyNGM4MGFmOWNiXkEyXkFqcGdeQXVyMDUxODczMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.16557161629435,2524661.92247043,"2010's"
"42052",2019,"15,060","Fahim","$2,146,450","-","-","$2,146,450","100%","tt4693588","https://m.media-amazon.com/images/M/MV5BOThkZjM4MDAtMmI4Zi00MDA2LWE0MTEtNDg3NDRiYWQzMzY0XkEyXkFqcGdeQXVyMjU3MTcwMTk@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.16557161629435,2501841.19579501,"2010's"
"42688",2019,"15,088","El Hubiera Sí Existe","$2,136,481","-","-","$2,136,481","100%","tt6992642","https://m.media-amazon.com/images/M/MV5BNGQxZjQ1MTktZTJhZC00M2FlLWJiOTgtNDYyZmU3MDQ2ZmJmXkEyXkFqcGdeQXVyMzQzNDEwMTQ@._V1_QL75_UY281_CR14,0,190,281_.jpg",1.16557161629435,2490221.61235217,"2010's"
"44049",2019,"15,109","Enter the Forbidden City","$2,127,425","-","-","$2,127,425","100%","tt5784434","https://m.media-amazon.com/images/M/MV5BY2YzMTQ0ZDMtYjNkMS00MDM3LTk5Y2UtYzRhZjAwNjhmZDI4XkEyXkFqcGdeQXVyNDgxMDk0Mjk@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.16557161629435,2479666.19579501,"2010's"
"42756",2019,"15,156","Papicha","$2,109,833","-","-","$2,109,833","100%","tt9522080","https://m.media-amazon.com/images/M/MV5BYjA5ZjNjYmYtMjgyOC00Y2U3LWFhNzEtMzcxMjZiYTkwYTcxXkEyXkFqcGdeQXVyNDY2NDMxNDY@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.16557161629435,2459161.45992116,"2010's"
"44965",2019,"15,204","Danger Close","$2,092,198","-","-","$2,092,198","100%","tt0441881","https://m.media-amazon.com/images/M/MV5BODk1NDI3ZTEtMGQxYi00M2MzLThkN2EtMzlmNTAxMDRmNjY4XkEyXkFqcGdeQXVyNDM4MDQ4Mg@@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.16557161629435,2438606.60446781,"2010's"
"44875",2019,"15,209","Free! Road to the World - The Dream","$2,090,149","-","-","$2,090,149","100%","tt10621390","https://m.media-amazon.com/images/M/MV5BYWJiNjFhMzQtOGQ0ZS00OWVhLWFhMzQtYzZmNDgwOTgwYjJjXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.16557161629435,2436218.34822602,"2010's"
"44282",2019,"15,222","Benjamin the Elephant (2020)","$2,086,431","$49","-","$2,086,382","100%","tt6688324","https://m.media-amazon.com/images/M/MV5BZDYzMWQ3NTgtYzBkMS00NTM3LThiZTgtZjg0ODQ4ZjEyNzU2XkEyXkFqcGdeQXVyNTY0NzUxNA@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.16557161629435,2431884.75295664,"2010's"
"44659",2019,"15,232","Another Child","$2,083,565","-","-","$2,083,565","100%","tt8991322","https://m.media-amazon.com/images/M/MV5BNTM3MjFmYzQtMDQ5MC00MjY2LWIzMWQtYWRmMzZkNzBhMzQ2XkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.16557161629435,2428544.22470434,"2010's"
"42268",2019,"15,276","Farewell to the Night","$2,069,914","-","-","$2,069,914","100%","tt8569390","https://m.media-amazon.com/images/M/MV5BZmVhNjdiNWYtNGM0MS00MWEzLTkyY2MtNDI3MzliNGUzNzRiXkEyXkFqcGdeQXVyMjc1NDA2OA@@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.16557161629435,2412633.0065703,"2010's"
