"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"50259",2022,"13,893","Little Nicholas - Happy as Can Be","$2,668,694","-","-","$2,668,694","100%","tt10290244","https://m.media-amazon.com/images/M/MV5BM2Q3Mjc1YzAtNjYwYy00M2I1LWE0Y2EtMjA2MTJlZDRkMjgxXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.01954022988506,2720840.89425287,"2020's"
"50902",2022,"13,926","Other People's Children","$2,645,445","-","-","$2,645,445","100%","tt15403712","https://m.media-amazon.com/images/M/MV5BOGQxYzkxOWEtY2ZlYy00YzkxLTg4YjUtNWFmOWU1YTgzM2I1XkEyXkFqcGdeQXVyMTMwNjQxNDU1._V1_QL75_UY281_CR11,0,190,281_.jpg",1.01954022988506,2697137.60344828,"2020's"
"51063",2022,"13,963","The Wannabes","$2,627,605","-","-","$2,627,605","100%","tt13460190","https://m.media-amazon.com/images/M/MV5BZDE3NjU3MDEtNzUwZC00ZjczLWFiYTktNDA1MGNkNjkzM2YxXkEyXkFqcGdeQXVyMTEzMTQzOTk2._V1_QL75_UY281_CR9,0,190,281_.jpg",1.01954022988506,2678949.00574713,"2020's"
"49613",2022,"13,974","Ténor","$2,623,936","-","-","$2,623,936","100%","tt15740736","https://m.media-amazon.com/images/M/MV5BNGRhYjA5MDktZjVjNC00Y2I5LTk0NzktOGEzYjFmODBiNzVhXkEyXkFqcGdeQXVyNjYxMDQxOTk@._V1_QL75_UY281_CR15,0,190,281_.jpg",1.01954022988506,2675208.31264368,"2020's"
"49426",2022,"14,027","Promises","$2,592,418","-","-","$2,592,418","100%","tt13846472","https://m.media-amazon.com/images/M/MV5BNWVhODY1ZjMtM2FhZi00NzEwLTg1ODEtZGMxYzhhNDE3ZmQ3XkEyXkFqcGdeQXVyMTMwNjQxNDU1._V1_QL75_UY281_CR9,0,190,281_.jpg",1.01954022988506,2643074.44367816,"2020's"
"49679",2022,"14,040","Thallumaala","$2,587,493","-","-","$2,587,493","100%","tt11075264","https://m.media-amazon.com/images/M/MV5BMTU1MjcyMGUtODI3ZS00NTc4LWExNjgtY2ZjZGJlZmUyMmFhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.01954022988506,2638053.20804598,"2020's"
"48916",2022,"14,043","Coldplay: Music of the Spheres: Live Broadcast from Buenos Aires","$2,586,693","$1,015,000","39.2%","$1,571,693","60.8%","tt23016388","https://m.media-amazon.com/images/M/MV5BNWNlZmY4MzctZWRmYi00OTRkLWFhYjgtY2M5Y2EwMDVhMDI0XkEyXkFqcGdeQXVyMjgzMDQwNTA@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2637237.57586207,"2020's"
"49470",2022,"14,077","Vietnamese Horror Story","$2,569,119","-","-","$2,569,119","100%","tt17785786","https://m.media-amazon.com/images/M/MV5BZjVjMmVmNWMtZDcxYi00MWRhLTk5MTMtZTQwNDYxNmNiZjczXkEyXkFqcGdeQXVyNDc0Njc1NTY@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.01954022988506,2619320.17586207,"2020's"
"50701",2022,"14,091","Honk for Jesus. Save Your Soul.","$2,561,270","$2,561,270","100%","$0","-","tt12655436","https://m.media-amazon.com/images/M/MV5BYWUwZjNiMzQtNzZiOC00YjdjLWFiMTctOGNlMWI3ZDZkN2MxXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2611317.8045977,"2020's"
"51332",2022,"14,107","Lyubovniki","$2,552,648","-","-","$2,552,648","100%","tt6438340","https://m.media-amazon.com/images/M/MV5BN2ViNjJkNmItYTUwZi00OWEzLWJiYzctM2Y4ZTM3NzQ0ZTMwL2ltYWdlXkEyXkFqcGdeQXVyMjIzNjIxMzY@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.01954022988506,2602527.32873563,"2020's"
"50720",2022,"14,109","Mack & Rita","$2,552,070","$2,540,965","99.6%","$11,105","0.4%","tt14330236","https://m.media-amazon.com/images/M/MV5BMGZlNDc4NmEtYzQxMS00ZTYyLTlkMTQtYWNiM2JkYWE5MGRhXkEyXkFqcGdeQXVyMTY2NTQ3ODc@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.01954022988506,2601938.03448276,"2020's"
"48964",2022,"14,181","Elevent Silent Men","$2,513,435","-","-","$2,513,435","100%","tt16638662","https://m.media-amazon.com/images/M/MV5BMDlmZDQ2ZGYtYzAyYS00MzE5LThlZDgtNDRmM2FiMGY2NmQyXkEyXkFqcGdeQXVyODQ0OTE4Mzg@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.01954022988506,2562548.09770115,"2020's"
"51421",2022,"14,190","Aftersun","$2,511,456","$1,049,372","41.8%","$1,462,084","58.2%","tt19770238","https://m.media-amazon.com/images/M/MV5BMTM3OTU0ZGUtNzYwYy00ODU3LWI3YjgtOWZlODliMmRiMWEzXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2560530.42758621,"2020's"
"49830",2022,"14,193","Neposlushnik 2","$2,510,327","-","-","$2,510,327","100%","tt21260660","https://m.media-amazon.com/images/M/MV5BMmFiMTAzNTAtZTIxOC00YzdkLWI2NWEtODRhN2VhY2RmYWRmXkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.01954022988506,2559379.36666667,"2020's"
"50219",2022,"14,216","Corro da te","$2,501,486","-","-","$2,501,486","100%","tt12215252","https://m.media-amazon.com/images/M/MV5BMjlhNzcyZmYtY2Q2Ny00OTk0LTk2NTEtMGEwYmMzZmMzNzE1XkEyXkFqcGdeQXVyMTM1Njk1Mjc0._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2550365.61149425,"2020's"
"51404",2022,"14,217","The Lines that Define Me","$2,500,365","-","-","$2,500,365","100%","tt21816922","https://m.media-amazon.com/images/M/MV5BNDYyZmRiNjUtMjdiYy00ZDUyLWE0YTMtZTNhMTNkOTk5Y2YzXkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.01954022988506,2549222.70689655,"2020's"
"49862",2022,"14,224","Sardar","$2,497,844","-","-","$2,497,844","100%","tt14526318","https://m.media-amazon.com/images/M/MV5BYjNlOWQ2YzEtYTc5Yy00MjcyLTg2YTgtMGVmM2YzZTk4N2JjXkEyXkFqcGdeQXVyMTUzOTcyODA5._V1_QL75_UX190_CR0,2,190,281_.jpg",1.01954022988506,2546652.44597701,"2020's"
"49004",2022,"14,262","Groznyy papa","$2,478,017","-","-","$2,478,017","100%","tt22468422","https://m.media-amazon.com/images/M/MV5BMTQyOTk3NjMtOTJiZS00NTBhLWJkNmYtYzMzZTA4N2YzYTZjXkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.01954022988506,2526438.02183908,"2020's"
"51457",2022,"14,270","Tajemství staré bambitky 2","$2,475,188","-","-","$2,475,188","100%","tt14404642","https://m.media-amazon.com/images/M/MV5BZTM5NWZkZTItZWZhYy00MGE4LTljNWQtNTliMjc4MzFmZWIwXkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2523553.74252874,"2020's"
"50642",2022,"14,280","Close","$2,469,259","-","-","$2,469,259","100%","tt9660502","https://m.media-amazon.com/images/M/MV5BODJjYmE1ZTEtNzU0Yi00NjI3LWFjMmQtZWZkNjk2NTQxOGMwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2517508.88850575,"2020's"
"50311",2022,"14,310","The Lost King","$2,457,321","-","-","$2,457,321","100%","tt13421498","https://m.media-amazon.com/images/M/MV5BOTNiMWE2NWEtYjViMC00ZWI1LWJiMzgtNGU2ZmVkMGNkYTU2XkEyXkFqcGdeQXVyMTk5MTY4Nzg@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2505337.61724138,"2020's"
"48989",2022,"14,322","Joyeuse retraite! 2","$2,451,900","-","-","$2,451,900","100%","tt15035902","https://m.media-amazon.com/images/M/MV5BYzQ0OTI2NDEtYWVkNC00MjAzLWI1YzgtNjA0NjUwYmY2ZGM0XkEyXkFqcGdeQXVyMTE5NTM5NTU5._V1_QL75_UY281_CR9,0,190,281_.jpg",1.01954022988506,2499810.68965517,"2020's"
"49255",2022,"14,346","Tonbi","$2,442,782","-","-","$2,442,782","100%","tt19632774","https://m.media-amazon.com/images/M/MV5BMTY2NTE2OTQtZDc5Yy00ZTY5LWJlYTUtNGNjNTE2YjJjNWNiXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UY281_CR5,0,190,281_.jpg",1.01954022988506,2490514.52183908,"2020's"
"50110",2022,"14,351","Karthikeya 2","$2,440,029","-","-","$2,440,029","100%","tt13664684","https://m.media-amazon.com/images/M/MV5BMzFhZTE0NDAtMWNiYy00NDEwLWJkODctZWExZmIwZmM2ZjM5XkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_QL75_UX190_CR0,28,190,281_.jpg",1.01954022988506,2487707.72758621,"2020's"
"49702",2022,"14,439","Kantara","$2,406,221","-","-","$2,406,221","100%","tt15327088","https://m.media-amazon.com/images/M/MV5BNjQyNGI5OWEtZjI1Yy00NDVjLWE4MTAtMzRlNzU1NzM2OGVkXkEyXkFqcGdeQXVyMTA1NzEzOTU1._V1_QL75_UY281_CR3,0,190,281_.jpg",1.01954022988506,2453239.11149425,"2020's"
"49752",2022,"14,478","A Birth","$2,385,294","-","-","$2,385,294","100%","tt24164778","https://m.media-amazon.com/images/M/MV5BYzE3ODkxYjUtNDRlNS00Njg1LTg2MjEtMWViMTE1ZDIxMjJhXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UX140_CR0,1,140,207_.jpg",1.01954022988506,2431903.19310345,"2020's"
"50856",2022,"14,487","The Hound of the Baskervilles","$2,381,508","-","-","$2,381,508","100%","tt19704584","https://m.media-amazon.com/images/M/MV5BZGEwMTc3NGMtYzBlNS00ZDFkLWFhZGUtOWYxOWUwM2FiZDU0XkEyXkFqcGdeQXVyMTE5NDkxMA@@._V1_QL75_UY281_CR155,0,190,281_.jpg",1.01954022988506,2428043.2137931,"2020's"
"49043",2022,"14,498","La très très grande classe","$2,375,270","-","-","$2,375,270","100%","tt17049058","https://m.media-amazon.com/images/M/MV5BNjgyMjI4NDQtNGE4ZS00NTk5LWEzY2UtZGNlY2Q3NzQ1YTg1XkEyXkFqcGdeQXVyNjYxNzY5MjE@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.01954022988506,2421683.32183908,"2020's"
"51370",2022,"14,516","The Red Herring","$2,364,489","-","-","$2,364,489","100%","tt20779270","https://m.media-amazon.com/images/M/MV5BZGRkYzFjNGEtZmQyYi00MmJmLWIwMDctZDQxNzIyMTQ2ODhlXkEyXkFqcGdeQXVyMjY3NDMzMzU@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.01954022988506,2410691.65862069,"2020's"
"51232",2022,"14,539","Die Geschichte der Menschheit - leicht gekürzt","$2,353,228","-","-","$2,353,228","100%","tt15684550","https://m.media-amazon.com/images/M/MV5BOThkYjdkNTMtNDBiOC00NmIxLWFhODAtZDZhODdkOGI0Y2E4XkEyXkFqcGdeQXVyMTM4NTI3OTI@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.01954022988506,2399210.61609195,"2020's"
"49850",2022,"14,575","Aslan Hürkus: Görevimiz Gökbey","$2,339,943","-","-","$2,339,943","100%","tt22015784","https://m.media-amazon.com/images/M/MV5BYWFkMWE1MmMtOGYzYS00YzU3LTk4YjYtMWM5MWRiZDk2ZjlhXkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2385666.02413793,"2020's"
"51244",2022,"14,580","Ivan Semyonov: Shkolnyy perepolokh","$2,337,032","-","-","$2,337,032","100%","tt21382574","https://m.media-amazon.com/images/M/MV5BZTA2ODJiYjUtYzU1YS00ZWQxLWJlZTYtYzVjYzc0MDhlZGQzXkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.01954022988506,2382698.14252874,"2020's"
"48853",2022,"14,594","De grote Sinterklaasfilm: Gespuis in de speelgoedkluis","$2,330,740","-","-","$2,330,740","100%","tt21626756","https://m.media-amazon.com/images/M/MV5BYjYyZjFhYzctN2JhNS00YTgyLWI4YTMtOTJiNTM1YTAxY2Y0XkEyXkFqcGdeQXVyNzU2NDUwMDM@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2376283.1954023,"2020's"
"49875",2022,"14,599","Incredible But True","$2,329,146","-","-","$2,329,146","100%","tt13145534","https://m.media-amazon.com/images/M/MV5BOTYxYjRmMDYtMTYxYi00OWIxLThiNjItZDY1ZTY3N2JmZjE1XkEyXkFqcGdeQXVyMTMwMDA2NjUx._V1_QL75_UY281_CR11,0,190,281_.jpg",1.01954022988506,2374658.04827586,"2020's"
"50254",2022,"14,612","Dreaming of the Meridian Arc","$2,324,739","-","-","$2,324,739","100%","tt20563504","https://m.media-amazon.com/images/M/MV5BMTdlYWQ2ZDYtNWM3MS00ZDU4LThjM2UtZmQ2NTZjMmE3YzYyXkEyXkFqcGdeQXVyMTMyMDk5NDUx._V1_QL75_UY281_CR5,0,190,281_.jpg",1.01954022988506,2370164.93448276,"2020's"
"49156",2022,"14,613","Tri kota i more priklyucheniy","$2,323,981","-","-","$2,323,981","100%","tt21033870","https://m.media-amazon.com/images/M/MV5BMzBkYzUyYzYtNjVjNy00ZWExLWI0OWItMzU2NzY0MmNkZGI5XkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2369392.12298851,"2020's"
"49903",2022,"14,626","The Visitor from the Future","$2,316,810","-","-","$2,316,810","100%","tt9155512","https://m.media-amazon.com/images/M/MV5BYmY3OWYyODAtYTgxNi00MmI0LWExODEtZjk4YjAyMjUwYjczXkEyXkFqcGdeQXVyMTUzMzEyMTk0._V1_QL75_UY281_CR8,0,190,281_.jpg",1.01954022988506,2362081,"2020's"
"50356",2022,"14,717","Ensemble Stars!! Road to Show!!","$2,287,844","-","-","$2,287,844","100%","tt16220566","https://m.media-amazon.com/images/M/MV5BMWYxZWQ5ODQtM2IzZi00OTI5LTg0ZjctMDg5MzcyNTc5YjE3XkEyXkFqcGdeQXVyODMyNTM0MjM@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.01954022988506,2332548.99770115,"2020's"
"49382",2022,"14,722","Dharmaveer","$2,285,089","-","-","$2,285,089","100%","tt19879660","https://m.media-amazon.com/images/M/MV5BZTg4ZjliOTAtODc2ZS00ZmEwLTkxYmUtZGM4ZGEzYmY1MzY5XkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_QL75_UY281_CR18,0,190,281_.jpg",1.01954022988506,2329740.16436782,"2020's"
"49649",2022,"14,737","Gigi & Nate","$2,280,814","$2,280,814","100%","$0","-","tt10341196","https://m.media-amazon.com/images/M/MV5BYzY3MTZhZjUtMjY5Ni00ODhlLTg2YTQtMDY3MzI0MzdlMjEzXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2325381.62988506,"2020's"
"51075",2022,"14,745","The Good House","$2,278,295","$2,219,760","97.4%","$58,535","2.6%","tt3104956","https://m.media-amazon.com/images/M/MV5BMDNmYjBhNWQtZDUyYS00ZWUzLTkyYWYtMDhkNTMwZWFjNDZiXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2322813.40804598,"2020's"
"49665",2022,"14,753","1941. Krylya nad Berlinom","$2,276,024","-","-","$2,276,024","100%","tt16162072","https://m.media-amazon.com/images/M/MV5BZDg3MzUxMDEtYzJkMi00OWVmLThjODktNjNiMjc1NzhkN2NjXkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2320498.03218391,"2020's"
"50039",2022,"14,763","Mia and Me","$2,272,719","-","-","$2,272,719","100%","tt2203143","https://m.media-amazon.com/images/M/MV5BOTNjYjA5YmYtNTVjZC00ZTQyLWE4OGMtNmQwMDIxZWQwMWE5XkEyXkFqcGdeQXVyOTMwNTUwNTk@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.01954022988506,2317128.45172414,"2020's"
"49208",2022,"14,786","Teasing Master Takagi-San: The Movie","$2,262,412","-","-","$2,262,412","100%","tt15313532","https://m.media-amazon.com/images/M/MV5BMDllYTQzOGQtYTM1Yy00YWFhLWI0NjEtZjAyMzhkMDE0ZjQ4XkEyXkFqcGdeQXVyMTE5NzMyMDU3._V1_QL75_UY281_CR5,0,190,281_.jpg",1.01954022988506,2306620.05057471,"2020's"
"51406",2022,"14,816","Prison 77","$2,251,534","-","-","$2,251,534","100%","tt15128358","https://m.media-amazon.com/images/M/MV5BOWMxOTI2ODgtN2E3NC00OTcwLThjODAtNjM4MjM4MzY1ZTEzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.01954022988506,2295529.49195402,"2020's"
"50457",2022,"14,817","Mission «Sky»","$2,250,889","-","-","$2,250,889","100%","tt15815090","https://m.media-amazon.com/images/M/MV5BM2U1MjM5MTEtYjE2MC00YWVlLWJkOWEtYWYyZjJlZTEwMmI4XkEyXkFqcGdeQXVyMTM5MDM2MTk5._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2294871.88850575,"2020's"
"48826",2022,"14,852","Umma","$2,232,593","$2,121,025","95%","$111,568","5%","tt13235822","https://m.media-amazon.com/images/M/MV5BYWFmMTllODEtNDE5Zi00ZTliLWFmZDItZDk3Y2FmZDNlMjNiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2276218.38045977,"2020's"
"50738",2022,"14,855","The King's Daughter","$2,231,447","$1,758,963","78.8%","$472,484","21.2%","tt2328678","https://m.media-amazon.com/images/M/MV5BMmMyYzA2NTctMmQ0Mi00N2Y3LTljODktZDc5N2M1NWM5NGQ2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2275049.98735632,"2020's"
"49784",2022,"14,882","Little Red Riding Hood","$2,217,561","-","-","$2,217,561","100%","tt19843354","https://m.media-amazon.com/images/M/MV5BNWVhZDMyMWItMDM1MS00MDkxLTg4ZjQtOGNjZGMzNzZkYzlhXkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2260892.65172414,"2020's"
"50057",2022,"14,906","Sita Ramam","$2,208,029","-","-","$2,208,029","100%","tt20850406","https://m.media-amazon.com/images/M/MV5BN2RjZDJhYzUtOTQ5Yy00OWM3LWE5OTctM2Y0YWVmNzAzODllXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UX190_CR0,2,190,281_.jpg",1.01954022988506,2251174.39425287,"2020's"
"50914",2022,"14,908","The Beatles: Get Back - The Rooftop Concert","$2,206,846","$976,712","44.3%","$1,230,134","55.7%","tt16899584","https://m.media-amazon.com/images/M/MV5BNDg2OTFlMTctMzhiYy00MmU3LTlmZmItMjU4ZWFiNjEyZGEzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2249968.27816092,"2020's"
"49095",2022,"14,958","Dolphin Boy","$2,183,766","-","-","$2,183,766","100%","tt18526902","https://m.media-amazon.com/images/M/MV5BOTliMzY2NjEtOGZlYy00YzI2LTkyNjctZWI2N2E5NDQzYjc4XkEyXkFqcGdeQXVyMTM2MjU3MzQ1._V1_QL75_UY281_CR5,0,190,281_.jpg",1.01954022988506,2226437.28965517,"2020's"
"50236",2022,"14,962","The Pass: Last Days of the Samurai","$2,180,846","-","-","$2,180,846","100%","tt14758136","https://m.media-amazon.com/images/M/MV5BMjBlNjkyYjMtODc5Ny00ZTU3LWFjOGYtNDJkYzhiMjkxYWQxXkEyXkFqcGdeQXVyMzQzNDg0NjA@._V1_QL75_UY281_CR116,0,190,281_.jpg",1.01954022988506,2223460.23218391,"2020's"
"50606",2022,"14,966","I'm Going to Have a Good Time","$2,179,547","-","-","$2,179,547","100%","tt15198592","https://m.media-amazon.com/images/M/MV5BNGViOWY4OTItYTI1Yi00ODAyLTkwYzctZDc1NWUxNjY2ODY0XkEyXkFqcGdeQXVyMzM0NTc2MTE@._V1_QL75_UY281_CR16,0,190,281_.jpg",1.01954022988506,2222135.84942529,"2020's"
"49207",2022,"14,985","Doctor G","$2,171,942","-","-","$2,171,942","100%","tt9054970","https://m.media-amazon.com/images/M/MV5BMGNmNDIyNmItOTU4MC00ZmQzLWI2ODQtODhmOTZlMmY0M2E1XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR18,0,190,281_.jpg",1.01954022988506,2214382.24597701,"2020's"
"48784",2022,"14,993","Two Many Chefs","$2,169,831","-","-","$2,169,831","100%","tt14465708","https://m.media-amazon.com/images/M/MV5BNjk3ODY1YWEtODgxZC00N2YwLWE3NzktZTQxY2Q5YWY1ODY3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2212229.99655172,"2020's"
"50884",2022,"15,000","The Nan Movie","$2,167,020","-","-","$2,167,020","100%","tt10398318","https://m.media-amazon.com/images/M/MV5BNzE1MjZkZTUtZjRiYi00MTYzLTk0NDgtOTRmZDEwNDcwMmVlXkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_QL75_UX190_CR0,2,190,281_.jpg",1.01954022988506,2209364.06896552,"2020's"
"49921",2022,"15,007","Around the World in 80 Days","$2,164,782","-","-","$2,164,782","100%","tt9174578","https://m.media-amazon.com/images/M/MV5BM2IwZmFkN2ItYTQ4Yy00ZGMwLTllOTEtNjk5YmU3OWE5MmQxXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.01954022988506,2207082.33793103,"2020's"
"49201",2022,"15,022","Raavan","$2,158,734","-","-","$2,158,734","100%","tt15760296","https://m.media-amazon.com/images/M/MV5BMjc0ZTRjM2EtMTU5ZC00ZDNlLWFjMjEtZmUxMTE1N2JhZGI1XkEyXkFqcGdeQXVyMTIzNDQ1NTM2._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2200916.15862069,"2020's"
"49568",2022,"15,028","Jersey","$2,156,815","-","-","$2,156,815","100%","tt5301942","https://m.media-amazon.com/images/M/MV5BNDQ4YmExNjctMGY5NC00N2RjLThiYjQtNGUxNTZjY2NhNTQyXkEyXkFqcGdeQXVyMTUxOTQwMzE0._V1_QL75_UY281_CR18,0,190,281_.jpg",1.01954022988506,2198959.66091954,"2020's"
"49291",2022,"15,033","Emily the Criminal","$2,156,296","$2,156,296","100%","$0","-","tt15255876","https://m.media-amazon.com/images/M/MV5BOGI4ODQwYjUtZTA4Mi00YTljLWE4MzItM2M4OGJiNTFkZjIyXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2198430.51954023,"2020's"
"49960",2022,"15,047","Çakallarla Dans 6","$2,149,563","-","-","$2,149,563","100%","tt21200850","https://m.media-amazon.com/images/M/MV5BYzVlMTkzYTctOTYyZi00YTFjLWE1MjYtNDJmMDY0OGU3NmYxXkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2191565.95517241,"2020's"
"49971",2022,"15,061","Rorschach","$2,145,878","-","-","$2,145,878","100%","tt19886242","https://m.media-amazon.com/images/M/MV5BNWZmZWNkYTUtZmNjOC00MzUwLTg4NmQtMzFjZDg1MGU3NmQ0XkEyXkFqcGdeQXVyODA1MTcyNjE@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.01954022988506,2187808.94942529,"2020's"
"49969",2022,"15,062","The Green Shutters","$2,145,566","-","-","$2,145,566","100%","tt15167162","https://m.media-amazon.com/images/M/MV5BYjY4MDRlOTktNGY1NC00YjZlLWIzNTAtYmU5M2MwOGEwYWU2XkEyXkFqcGdeQXVyNzkzNjEyMjE@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.01954022988506,2187490.85287356,"2020's"
"50728",2022,"15,087","Cô Gái Tu Quá Khu","$2,136,495","-","-","$2,136,495","100%","tt22458250","https://m.media-amazon.com/images/M/MV5BM2M2ZTBhNTAtY2U1Yy00YjE0LWFlZjEtZGE2NDBiODZmMzFkXkEyXkFqcGdeQXVyNDc0Njc1NTY@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.01954022988506,2178242.60344828,"2020's"
"50375",2022,"15,095","Le torrent","$2,131,124","-","-","$2,131,124","100%","tt17912040","https://m.media-amazon.com/images/M/MV5BNDViYmQ1NGYtYzE1Ni00MjI0LTgyNmMtNjNmYjdkZTBmNTVhXkEyXkFqcGdeQXVyNjM5NTU1MDI@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.01954022988506,2172766.65287356,"2020's"
"48928",2022,"15,117","A Hundred Flowers","$2,124,746","-","-","$2,124,746","100%","tt18395238","https://m.media-amazon.com/images/M/MV5BNTJjYjE2YWEtMjkyZS00ZjFhLTlhYzItZmRlOTc5ZTAzMmNmXkEyXkFqcGdeQXVyMzEzMzY3Ng@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.01954022988506,2166264.02528736,"2020's"
"50403",2022,"15,129","The Contractor","$2,122,288","$1,035,265","48.8%","$1,087,023","51.2%","tt10323676","https://m.media-amazon.com/images/M/MV5BOWQ3MDg1MTgtMmI4ZC00YjU3LWIyZGEtNmRkNzI0Y2QyN2ExXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.01954022988506,2163757.9954023,"2020's"
"50105",2022,"15,197","Diary of a Fleeting Affair","$2,095,129","-","-","$2,095,129","100%","tt14831708","https://m.media-amazon.com/images/M/MV5BYmI4YzAwNmYtZWRmMC00NDNhLTkwNDAtNWQwNjMwZGZkMjhiXkEyXkFqcGdeQXVyMTMwNjQxNDU1._V1_QL75_UY281_CR11,0,190,281_.jpg",1.01954022988506,2136068.30229885,"2020's"
"51130",2022,"15,243","Hurdang","$2,081,549","-","-","$2,081,549","100%","tt10919304","https://m.media-amazon.com/images/M/MV5BMTZiMjgzMTItY2Y4OC00MDY4LTlkYTQtM2U2MmU2ODBkZDM3XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR46,0,190,281_.jpg",1.01954022988506,2122222.94597701,"2020's"
"49821",2022,"15,275","Kamen Rider Geats × Revice: Movie Battle Royale","$2,070,212","-","-","$2,070,212","100%","tt21417736","https://m.media-amazon.com/images/M/MV5BNWNhY2EzMjEtZjFlNy00ZmM2LWI4MTQtN2Q2Nzc5NjJhNDQ0XkEyXkFqcGdeQXVyNzkyMDA5MTc@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.01954022988506,2110664.4183908,"2020's"
