"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"10740",2005,"9,680","Lassie","$6,442,854","$652,163","10.1%","$5,790,691","89.9%","tt0431213","https://m.media-amazon.com/images/M/MV5BMTUwNDk0NTYxNV5BMl5BanBnXkFtZTcwNjE1ODUzMQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.52602150537634,9831933.76,"2000's"
"10526",2005,"9,710","The Secret Life of Words","$6,410,058","$20,678","0.3%","$6,389,380","99.7%","tt0430576","https://m.media-amazon.com/images/M/MV5BNTlmNjVkMDktOTQzNC00OTZiLWE4OGMtOThjNGU1NDkxYjQyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.52602150537634,9781886.35870968,"2000's"
"10771",2005,"9,714","Heaven's Soldiers","$6,407,161","-","-","$6,407,161","100%","tt0470711","https://m.media-amazon.com/images/M/MV5BMTBhYzU3NzYtYjgwYi00NWZlLWExODEtY2Y4MmRjMjI0Mzk4XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,9777465.4744086,"2000's"
"10427",2005,"9,732","Mr. Socrates","$6,380,429","-","-","$6,380,429","100%","tt0488762","https://m.media-amazon.com/images/M/MV5BODFlNDI0ZDgtYzRiMy00ZDMzLTlmOGEtMGMxZWIzMTcxODAxXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,9736671.86752688,"2000's"
"10788",2005,"9,733","El penalti más largo del mundo","$6,378,562","-","-","$6,378,562","100%","tt0430454","https://m.media-amazon.com/images/M/MV5BMjExNTE0OTQ2M15BMl5BanBnXkFtZTcwNzQyOTI0MQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,9733822.78537634,"2000's"
"10318",2005,"9,748","A Heartful of Love","$6,351,644","-","-","$6,351,644","100%","tt0475639","https://m.media-amazon.com/images/M/MV5BMmE4MjIwNGEtMjYwMi00YjhiLThiMTEtNTM1NjJiOGE3NTA1L2ltYWdlXkEyXkFqcGdeQXVyNTM0MDM1NzI@._V1_QL75_UY281_CR17,0,190,281_.jpg",1.52602150537634,9692745.33849462,"2000's"
"10465",2005,"9,772","Duelist","$6,324,945","-","-","$6,324,945","100%","tt0475616","https://m.media-amazon.com/images/M/MV5BYTcwZGMzNmEtZGFmYy00NWI1LWFjYWMtYzhiNjMxY2NiNmFjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,9652002.09032258,"2000's"
"10197",2005,"9,793","Anthony Zimmer","$6,306,533","-","-","$6,306,533","100%","tt0411118","https://m.media-amazon.com/images/M/MV5BMjEyNTM5MDQzM15BMl5BanBnXkFtZTcwNjg1NjEzMQ@@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.52602150537634,9623904.98236559,"2000's"
"10832",2005,"9,847","Happily Ever After","$6,204,504","$252,379","4.1%","$5,952,125","95.9%","tt0480152","https://m.media-amazon.com/images/M/MV5BMmQ5OGE3NGMtZjA0OS00ZjdkLTlmMDgtM2YyNjE0NTcyNzM0XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.52602150537634,9468206.53419355,"2000's"
"10564",2005,"9,873","Il ne faut jurer... de rien!","$6,175,003","$23,442","0.4%","$6,151,561","99.6%","tt0431827","https://m.media-amazon.com/images/M/MV5BMTcwNjU2Nzg3Nl5BMl5BanBnXkFtZTcwNDQ0ODc3MQ@@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.52602150537634,9423187.37376344,"2000's"
"10580",2005,"9,892","Wet Dreams 2","$6,155,013","-","-","$6,155,013","100%","tt0453161","https://m.media-amazon.com/images/M/MV5BNmVhOTJkMGItODNiNy00NTI3LWFjZGEtODIwODM0YWY1NDMzXkEyXkFqcGdeQXVyNDY5NjU5MDE@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,9392682.20387097,"2000's"
"10678",2005,"9,905","L'ex-femme de ma vie","$6,138,673","-","-","$6,138,673","100%","tt0395531","https://m.media-amazon.com/images/M/MV5BOWRmZWM5ZDgtMzI3Ny00ZGEwLWIxNzItMzc3ZjNjMjYwZGI1XkEyXkFqcGdeQXVyNjg2NzM0MzE@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.52602150537634,9367747.01247312,"2000's"
"10536",2005,"9,966","Hello, Brother","$6,045,108","-","-","$6,045,108","100%","tt0479634","https://m.media-amazon.com/images/M/MV5BZWQ2YzgxOWMtZjZhOC00MGY0LTg5M2EtYjNiMmVjNGE4M2M3XkEyXkFqcGdeQXVyMDkzMjAyMA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,9224964.81032258,"2000's"
"10329",2005,"10,048","Don't Tell","$5,923,415","$29,015","0.5%","$5,894,400","99.5%","tt0443446","https://m.media-amazon.com/images/M/MV5BZTI1NmEyOTUtMzAwNi00NDliLThlN2UtMjQ2MTEzOTA0N2M2XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_QL75_UY281_CR15,0,190,281_.jpg",1.52602150537634,9039258.67526882,"2000's"
"10185",2005,"10,076","Underclassman","$5,879,555","$5,655,459","96.2%","$224,096","3.8%","tt0373416","https://m.media-amazon.com/images/M/MV5BMzM0MWQ1MTQtMzQwOC00OWFiLTllODQtOTk0YjQxMTU4MTM4XkEyXkFqcGdeQXVyODkxMTU1Njc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.52602150537634,8972327.37204301,"2000's"
"10816",2005,"10,124","Fly, Daddy, Fly","$5,823,730","-","-","$5,823,730","100%","tt0455490","https://m.media-amazon.com/images/M/MV5BZWU2NzNjMzEtNjdmOS00NmJkLTg2MjAtYmY2NzVlNWVmMGVmXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.52602150537634,8887137.22150538,"2000's"
"10948",2005,"10,131","One Stays, the Other Leaves","$5,817,038","-","-","$5,817,038","100%","tt0423442","https://m.media-amazon.com/images/M/MV5BMTMyMzA0MDMyNl5BMl5BanBnXkFtZTcwOTY1ODE0Mg@@._V1_QL75_UY281_CR46,0,190,281_.jpg",1.52602150537634,8876925.0855914,"2000's"
"10686",2005,"10,236","7 Virgins","$5,700,722","-","-","$5,700,722","100%","tt0461894","https://m.media-amazon.com/images/M/MV5BMGIyODUzOWMtZTc4Ny00OGI2LWFhMGMtZGNiMDVjZWZlNzU5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,8699424.36817204,"2000's"
"10012",2005,"10,306","Il était une fois dans l'oued","$5,611,887","-","-","$5,611,887","100%","tt0428663","https://m.media-amazon.com/images/M/MV5BMTQxNjQxNjMxN15BMl5BanBnXkFtZTcwMjUxOTk4Mg@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,8563860.24774194,"2000's"
"10306",2005,"10,341","Antarctic Journal","$5,568,811","-","-","$5,568,811","100%","tt0462703","https://m.media-amazon.com/images/M/MV5BYWY5ZTI1MTMtY2Y4Zi00YmYxLWI2OWQtYTIyYzEzMzJkNGQ2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,8498125.34537634,"2000's"
"10114",2005,"10,362","Deewane Huye Paagal","$5,544,538","$364,357","6.6%","$5,180,181","93.4%","tt0444781","https://m.media-amazon.com/images/M/MV5BNmFhZjM0MjEtMjViYy00ZmFkLTg5NjQtMTNhN2JhYmYzMzUwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.52602150537634,8461084.22537635,"2000's"
"10556",2005,"10,391","The Child","$5,507,396","$651,941","11.8%","$4,855,455","88.2%","tt0456396","https://m.media-amazon.com/images/M/MV5BMTk5NjI0NDExNl5BMl5BanBnXkFtZTcwOTQwNzIzMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.52602150537634,8404404.73462366,"2000's"
"10973",2005,"10,643","L'antidote","$5,194,913","-","-","$5,194,913","100%","tt0412422","https://m.media-amazon.com/images/M/MV5BMjEzMDk4OTYzNV5BMl5BanBnXkFtZTcwMjk1OTAzMQ@@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.52602150537634,7927548.95655914,"2000's"
"10711",2005,"10,699","Never to Lose","$5,129,751","-","-","$5,129,751","100%","tt0483918","https://m.media-amazon.com/images/M/MV5BMGMzOTYyMGQtNjQ0ZS00NWU4LWIxZDktYzFjNmE3YzkyNzMyXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.52602150537634,7828110.34322581,"2000's"
"10790",2005,"10,701","NVA","$5,128,614","-","-","$5,128,614","100%","tt0424297","https://m.media-amazon.com/images/M/MV5BOWRmYTE0OGYtMjM4NS00ZjgzLWI2Y2UtNTQzMmY2OTExZDRhXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,7826375.25677419,"2000's"
"10308",2005,"10,711","Pettson & Findus - Tomtemaskinen","$5,115,606","-","-","$5,115,606","100%","tt0493440","https://m.media-amazon.com/images/M/MV5BMzQyNTFiZTYtZTlhYi00OTU3LTg2YTUtYjM1MzUxNTJlY2ExXkEyXkFqcGdeQXVyMTkxODE4MTA@._V1_QL75_UY281_CR13,0,190,281_.jpg",1.52602150537634,7806524.76903226,"2000's"
"10472",2005,"10,749","Princess Aurora","$5,081,114","-","-","$5,081,114","100%","tt0488174","https://m.media-amazon.com/images/M/MV5BMTAyOTU5MjQzMzVeQTJeQWpwZ15BbWU4MDM0MTkxNzIx._V1_QL75_UY281_CR3,0,190,281_.jpg",1.52602150537634,7753889.23526882,"2000's"
"10742",2005,"10,783","The Proposition","$5,048,693","$1,903,434","37.7%","$3,145,259","62.3%","tt0421238","https://m.media-amazon.com/images/M/MV5BN2M3MGJlZDktMGE1YS00Y2ZkLThiYTMtYWNjMTFjMjg4MTVhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.52602150537634,7704414.09204301,"2000's"
"10361",2005,"10,886","To Paint or Make Love","$4,938,677","-","-","$4,938,677","100%","tt0431975","https://m.media-amazon.com/images/M/MV5BODc2YzI2MDYtYmNjZS00NGE0LWE4N2EtMzkyNDkxODEwOWVhXkEyXkFqcGdeQXVyNDYzMDMxOTc@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.52602150537634,7536527.31010753,"2000's"
"10543",2005,"10,943","Into Great Silence","$4,886,163","$790,452","16.2%","$4,095,711","83.8%","tt0478160","https://m.media-amazon.com/images/M/MV5BMWUzY2RmZDQtNjVmOS00MjEzLWE0YmUtZDRjYmJmYjEwNzAzXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.52602150537634,7456389.81677419,"2000's"
"10546",2005,"10,946","The Ax","$4,885,946","-","-","$4,885,946","100%","tt0422015","https://m.media-amazon.com/images/M/MV5BMTc3MDAzNjYxNF5BMl5BanBnXkFtZTgwOTIzMDA2MDE@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.52602150537634,7456058.67010753,"2000's"
"10339",2005,"10,987","Enron: The Smartest Guys in the Room","$4,854,164","$4,071,700","83.9%","$782,464","16.1%","tt1016268","https://m.media-amazon.com/images/M/MV5BNjI0ODAxMDUwNl5BMl5BanBnXkFtZTcwMDU3MjE1MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.52602150537634,7407558.65462366,"2000's"
"10113",2005,"11,037","About the Looking for and the Finding of Love","$4,795,134","-","-","$4,795,134","100%","tt0383041","https://m.media-amazon.com/images/M/MV5BM2FlYzY3N2UtOGYzNy00Mjg1LTg2ODUtY2QxZDY5NmQzZjljL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.52602150537634,7317477.60516129,"2000's"
"10934",2005,"11,093","Lee Dae-ro Can't Die","$4,736,013","-","-","$4,736,013","100%","tt0479697","https://m.media-amazon.com/images/M/MV5BMGJkNmQ1NzEtYjJmZi00NjNkLTk3NDItOGIyYTE4ZTgxMWQ5XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,7227257.68774194,"2000's"
"10749",2005,"11,149","Robbery Alla Turca","$4,676,537","-","-","$4,676,537","100%","tt0415850","https://m.media-amazon.com/images/M/MV5BMTkzMTE1OTgxN15BMl5BanBnXkFtZTcwMDE4NjcyMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.52602150537634,7136496.03268817,"2000's"
"10136",2005,"11,159","Don't Come Knocking","$4,663,501","$440,793","9.4%","$4,222,708","90.6%","tt0377800","https://m.media-amazon.com/images/M/MV5BMTA2MzI3MjM4MDReQTJeQWpwZ15BbWU3MDI2MDMyMzE@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.52602150537634,7116602.81634409,"2000's"
"10036",2005,"11,161","Chousei Kantai Sazer-X the Movie: Fight! Star Warriors","$4,662,385","-","-","$4,662,385","100%","tt4048480","https://m.media-amazon.com/images/M/MV5BM2ZhY2UwYzctYWE3OS00N2Y5LTllMDQtODYxNTMzMzBiZDVmXkEyXkFqcGdeQXVyNDA3ODA3NzM@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.52602150537634,7114899.77634409,"2000's"
"11058",2005,"11,182","Rize","$4,646,889","$3,336,391","71.8%","$1,310,498","28.2%","tt0436724","https://m.media-amazon.com/images/M/MV5BZDNkZWZiMjMtNTY0Ni00Yjg0LWFlNjctNTRhMTI3MTU5ZjE2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.52602150537634,7091252.54709677,"2000's"
"10888",2005,"11,288","La seconda notte di nozze","$4,552,116","-","-","$4,552,116","100%","tt0474917","https://m.media-amazon.com/images/M/MV5BYjFjYjI4N2UtM2Y1Ny00YWUxLTkwMTQtNjRiOGMzYTFjNTMyXkEyXkFqcGdeQXVyNTA0OTU0OTQ@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.52602150537634,6946626.91096774,"2000's"
"10762",2005,"11,489","Mama Jack","$4,357,657","-","-","$4,357,657","100%","tt0471251","https://m.media-amazon.com/images/M/MV5BMjBhNTQzODAtMzU0MC00MzQ1LWJmYzgtNjc3NWI3Y2I3NzM4XkEyXkFqcGdeQXVyNjU4MTgwNjQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.52602150537634,6649878.29505376,"2000's"
"10502",2005,"11,511","Les parrains","$4,334,680","-","-","$4,334,680","100%","tt0428948","https://m.media-amazon.com/images/M/MV5BOWI3ZGJjMmUtMWNkYy00YzliLTllZjYtMzhhMmEyMmE3OGIyXkEyXkFqcGdeQXVyMTA4NjkzMA@@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.52602150537634,6614814.89892473,"2000's"
"11126",2005,"11,548","Lovelorn","$4,292,734","-","-","$4,292,734","100%","tt0425079","https://m.media-amazon.com/images/M/MV5BMjE2NDI4NDAwNV5BMl5BanBnXkFtZTcwNTc5MTA0MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.52602150537634,6550804.40086022,"2000's"
"10901",2005,"11,665","Blind Man's Bluff","$4,180,000","-","-","$4,180,000","100%","tt0420982","https://m.media-amazon.com/images/M/MV5BZWZhNWQ1MWItYWYzYi00YjBhLTlhMWEtN2RkYjE0YjQ4YzFhXkEyXkFqcGdeQXVyMTAzMDg2MjMx._V1_QL75_UY281_CR5,0,190,281_.jpg",1.52602150537634,6378769.89247312,"2000's"
"10802",2005,"11,682","Edison","$4,165,675","-","-","$4,165,675","100%","tt0389957","https://m.media-amazon.com/images/M/MV5BYWM1YjRiZWQtNDFmYi00N2U0LWI1NzgtMTBmY2MwMWE1OTZhXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.52602150537634,6356909.6344086,"2000's"
"11132",2005,"11,707","King's Ransom","$4,143,652","$4,008,527","96.7%","$135,125","3.3%","tt0388183","https://m.media-amazon.com/images/M/MV5BMTQ5ODk3NzI1MF5BMl5BanBnXkFtZTcwODk2NTgyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.52602150537634,6323302.0627957,"2000's"
"10390",2005,"11,757","The White Countess","$4,092,682","$1,669,971","40.8%","$2,422,711","59.2%","tt0384686","https://m.media-amazon.com/images/M/MV5BMzMzMDgxNzQ4MV5BMl5BanBnXkFtZTcwMTczNjEzMQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.52602150537634,6245520.74666667,"2000's"
"10664",2005,"11,791","Ubume no natsu","$4,066,218","-","-","$4,066,218","100%","tt0456705","https://m.media-amazon.com/images/M/MV5BODY2MmU3YWYtMDYzZS00YTZjLThjYmUtYzAwNDYwNGYzMmZhXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_QL75_UX190_CR0,3,190,281_.jpg",1.52602150537634,6205136.11354839,"2000's"
"10550",2005,"11,794","Grizzly Man","$4,064,179","$3,178,403","78.2%","$885,776","21.8%","tt0427312","https://m.media-amazon.com/images/M/MV5BODc3NTAxMTY1MV5BMl5BanBnXkFtZTcwOTE4NjUzMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.52602150537634,6202024.55569892,"2000's"
"10064",2005,"11,846","Mrs. Palfrey at the Claremont","$4,009,677","$1,720,953","42.9%","$2,288,724","57.1%","tt0421229","https://m.media-amazon.com/images/M/MV5BZGQ4MGJiN2ItZWUwNi00NGE0LTk2NDQtZmFmOWM1Y2JmOThkXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.52602150537634,6118853.3316129,"2000's"
"10736",2005,"11,867","Sacred Heart","$3,992,302","-","-","$3,992,302","100%","tt0429898","https://m.media-amazon.com/images/M/MV5BZmFkZjk5ZWEtOGNmOS00N2Q1LTgyMmUtY2VmZjFjZmFiYzY0XkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,6092338.70795699,"2000's"
"10671",2005,"11,878","Le petit lieutenant","$3,984,265","$216,724","5.4%","$3,767,541","94.6%","tt0431979","https://m.media-amazon.com/images/M/MV5BOWUzYWUwYzctNTRjOS00MWMwLWJlMWQtMzdiZjdlNDM4MjRjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.52602150537634,6080074.07311828,"2000's"
"10049",2005,"11,882","The Last Mitterrand","$3,979,988","-","-","$3,979,988","100%","tt0364301","https://m.media-amazon.com/images/M/MV5BOTcwMDEwMDgxN15BMl5BanBnXkFtZTgwMDg5Mzc0MTE@._V1_QL75_UY281_CR86,0,190,281_.jpg",1.52602150537634,6073547.27913979,"2000's"
"10780",2005,"11,909","Mobile Suit Z Gundam II: A New Translation - Lovers","$3,959,662","-","-","$3,959,662","100%","tt0468812","https://m.media-amazon.com/images/M/MV5BODljMDgyM2ItMGFkNC00N2Q5LWI2NTctZjJmNDA1NGY5MGNlXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.52602150537634,6042529.36602151,"2000's"
"10249",2005,"11,930","Breakfast on Pluto","$3,942,254","$828,699","21%","$3,113,555","79%","tt0411195","https://m.media-amazon.com/images/M/MV5BYmU5YjJlYjEtNGE5Ni00ODA5LWE4ZTAtNzZlNDhlODIzMzE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.52602150537634,6015964.38365591,"2000's"
"11149",2005,"11,991","The Days of Abandonment","$3,904,038","-","-","$3,904,038","100%","tt0474694","https://m.media-amazon.com/images/M/MV5BMjAyNDE2MDUxM15BMl5BanBnXkFtZTcwMDIzMjA0MQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,5957645.94580645,"2000's"
"11118",2005,"12,026","Shadowless Sword","$3,868,257","-","-","$3,868,257","100%","tt0488763","https://m.media-amazon.com/images/M/MV5BODE5NTgwMzY4Nl5BMl5BanBnXkFtZTgwMDMwMDAxMzE@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,5903043.37032258,"2000's"
"10972",2005,"12,097","Green Street Hooligans","$3,814,717","$346,830","9.1%","$3,467,887","90.9%","tt0385002","https://m.media-amazon.com/images/M/MV5BMjExNTg3NzYwMV5BMl5BanBnXkFtZTcwMzcxMTEzMQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.52602150537634,5821340.17892473,"2000's"
"10607",2005,"12,098","La febbre","$3,813,551","-","-","$3,813,551","100%","tt0452778","https://m.media-amazon.com/images/M/MV5BMjEwNDU5MzgyMF5BMl5BanBnXkFtZTcwMjg1MjA0MQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.52602150537634,5819560.83784946,"2000's"
"10529",2005,"12,149","Papa","$3,777,532","-","-","$3,777,532","100%","tt0428940","https://m.media-amazon.com/images/M/MV5BMTQwNjM3MTAxOF5BMl5BanBnXkFtZTcwMTgxNjEzMQ@@._V1_QL75_UX190_CR0,11,190,281_.jpg",1.52602150537634,5764595.06924731,"2000's"
"11003",2005,"12,166","Before the Fall","$3,764,219","$144,254","3.8%","$3,619,965","96.2%","tt0384369","https://m.media-amazon.com/images/M/MV5BYzFkN2EyMDItYTQwYi00MTA0LTg1ZDgtNDNkYTc1ZjQxYjdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.52602150537634,5744279.14494624,"2000's"
"10694",2005,"12,189","Habana Blues","$3,740,917","-","-","$3,740,917","100%","tt0441297","https://m.media-amazon.com/images/M/MV5BZDllZGIzOWMtYTkyMS00YTQ5LWI2M2MtN2ExZGZhYTI5Mjk0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.52602150537634,5708719.79182796,"2000's"
"10005",2005,"12,251","Live and Become","$3,691,534","-","-","$3,691,534","100%","tt0388505","https://m.media-amazon.com/images/M/MV5BMTcwODMzOTQ4NV5BMl5BanBnXkFtZTcwNjgyMzU1MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.52602150537634,5633360.27182796,"2000's"
"10071",2005,"12,285","Man to Man","$3,672,809","-","-","$3,672,809","100%","tt0397530","https://m.media-amazon.com/images/M/MV5BYTIxMmVmYmEtMTc3ZC00NWMyLWIyZjQtN2I4OTFlYzE2MWJjXkEyXkFqcGdeQXVyMjE4NzY3Mw@@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.52602150537634,5604785.51913979,"2000's"
"10173",2005,"12,310","Maskeli besler","$3,653,666","-","-","$3,653,666","100%","tt0345631","https://m.media-amazon.com/images/M/MV5BZTdjMjE5NzAtYjYxYi00MGQwLWJmZjgtYjQ3OTBmZDljOWUzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQxNTI2Mzg@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.52602150537634,5575572.88946237,"2000's"
"10871",2005,"12,329","Housewarming","$3,640,240","-","-","$3,640,240","100%","tt0397692","https://m.media-amazon.com/images/M/MV5BMzU5ZTE5ODctMzU5Zi00OTFlLWJkNWUtMDllYzc5OTQwYjkzXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.52602150537634,5555084.52473118,"2000's"
"10251",2005,"12,346","Camarón: When Flamenco Became Legend","$3,623,133","-","-","$3,623,133","100%","tt0448404","https://m.media-amazon.com/images/M/MV5BMjgwZjM3MWUtYzFjNC00NzkxLTkxNzctOWNkNjM4ZjZiNWMzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.52602150537634,5528978.87483871,"2000's"
"10748",2005,"12,363","Papá se volvió loco","$3,604,553","-","-","$3,604,553","100%","tt0433009","https://m.media-amazon.com/images/M/MV5BODE2MWIzYWYtMGJhMi00ZGM1LWJkYmYtMWRiMjg2NjEzMDUzXkEyXkFqcGdeQXVyNjYzMDA4MTI@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.52602150537634,5500625.39526882,"2000's"
"10099",2005,"12,368","Everything Is Illuminated","$3,601,974","$1,712,337","47.5%","$1,889,637","52.5%","tt0404030","https://m.media-amazon.com/images/M/MV5BMjExNTU2MTczNl5BMl5BanBnXkFtZTYwODYxMjY3._V1_QL75_UY281_CR1,0,190,281_.jpg",1.52602150537634,5496689.78580645,"2000's"
"11071",2005,"12,387","Het schnitzelparadijs","$3,585,846","-","-","$3,585,846","100%","tt0446460","https://m.media-amazon.com/images/M/MV5BMTYzOTE1Mjk2NF5BMl5BanBnXkFtZTcwNTgzMjA0MQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.52602150537634,5472078.11096774,"2000's"
"10898",2005,"12,396","Lemming","$3,580,017","$81,698","2.3%","$3,498,319","97.7%","tt0415932","https://m.media-amazon.com/images/M/MV5BMjIwMTk4MDY4OF5BMl5BanBnXkFtZTcwNjY4OTI0Mg@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.52602150537634,5463182.9316129,"2000's"
"11010",2005,"12,397","Paradise Now","$3,579,902","$1,457,843","40.7%","$2,122,059","59.3%","tt0445620","https://m.media-amazon.com/images/M/MV5BNDI5ODQxNTUxMV5BMl5BanBnXkFtZTcwMTgzMDEzMQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.52602150537634,5463007.43913979,"2000's"
"10919",2005,"12,451","The Long Weekend","$3,540,754","$1,286","<0.1%","$3,539,468","100%","tt0385057","https://m.media-amazon.com/images/M/MV5BMTYwNjA0MjU4OV5BMl5BanBnXkFtZTYwMzkyMTY3._V1_QL75_UY281_CR1,0,190,281_.jpg",1.52602150537634,5403266.74924731,"2000's"
"10724",2005,"12,462","Booha","$3,532,077","-","-","$3,532,077","100%","tt0478404","https://m.media-amazon.com/images/M/MV5BYjQxMGRmOTAtZDg0Yi00NGMxLWFmZjUtNDFmZDg1NWE2YmIxXkEyXkFqcGdeQXVyNDkxMzY0Mjk@._V1_QL75_UY281_CR7,0,190,281_.jpg",1.52602150537634,5390025.46064516,"2000's"
"10858",2005,"12,473","Before the Winter Chill","$3,526,099","-","-","$3,526,099","100%","tt2231630","https://m.media-amazon.com/images/M/MV5BNjUxMzczODQtYTI0ZS00MTRiLWJlMjUtMTdlMWUyMmZhMzM5XkEyXkFqcGdeQXVyNjUxNTYzOTM@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.52602150537634,5380902.90408602,"2000's"
"10162",2005,"12,500","The Holy Man","$3,500,800","-","-","$3,500,800","100%","tt0470850","https://m.media-amazon.com/images/M/MV5BZGZkMjExNzktYzFiOS00NmZkLWEwOTQtMzFmMWY5MGM2NTRmXkEyXkFqcGdeQXVyNzM4OTA4MzI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.52602150537634,5342296.08602151,"2000's"
