"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"3767",1995,"14,273","Jefferson in Paris","$2,473,668","$2,473,668","100%","$0","-","tt0113463","https://m.media-amazon.com/images/M/MV5BZjQzOTI3ZjgtNjU1OS00YTNjLTg0OGYtNTgwYjAzZWI3OWYzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,3,190,281_.jpg",1.95589856670342,4838243.69570011,"1990's"
"3628",1995,"14,449","The Basketball Diaries","$2,402,438","$2,381,087","99.1%","$21,351","0.9%","tt0112461","https://m.media-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,5,190,281_.jpg",1.95589856670342,4698925.04079383,"1990's"
"3765",1995,"14,637","Burnt by the Sun","$2,313,461","$2,302,338","99.5%","$11,123","0.5%","tt0111579","https://m.media-amazon.com/images/M/MV5BOTdkZjI5ZTktZjk3ZS00NTAxLWFiYzMtMzM2ZWFiNTkwMmU5XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.95589856670342,4524895.05402426,"1990's"
"3776",1995,"14,890","The Incredibly True Adventure of Two Girls in Love","$2,213,927","$2,213,927","100%","$0","-","tt0113416","https://m.media-amazon.com/images/M/MV5BY2EyYzgxOWEtMWM4Ni00MmYzLTljZDYtMTVjYTQzZTlmMDdjXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UX190_CR0,3,190,281_.jpg",1.95589856670342,4330216.646086,"1990's"
"3637",1995,"14,931","Wild Bill","$2,193,982","$2,193,982","100%","$0","-","tt0114938","https://m.media-amazon.com/images/M/MV5BMjI0MjI4NDkyOF5BMl5BanBnXkFtZTcwNzQ0NTg3NA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.95589856670342,4291206.2491731,"1990's"
"3590",1995,"15,128","Mallrats","$2,122,561","$2,122,561","100%","$0","-","tt0113749","https://m.media-amazon.com/images/M/MV5BYzAwNmMyNTEtZWI2MC00OTYzLWFlYzYtMmQ0MTdhYTYwNjNhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.95589856670342,4151514.01764057,"1990's"
"3565",1995,"15,177","A Month by the Lake","$2,101,087","$2,101,087","100%","$0","-","tt0113849","https://m.media-amazon.com/images/M/MV5BYjk3YjVmZGYtMjk3OC00OTg2LWFkNzMtMDFkYjJkOWIzNzkyXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.95589856670342,4109513.05181918,"1990's"
"3639",1995,"15,215","Strawberry & Chocolate","$2,087,569","$2,080,805","99.7%","$6,764","0.3%","tt0106966","https://m.media-amazon.com/images/M/MV5BMzhjMDQ1YTctNTNmNS00NDZjLWFjYjUtM2FhZTA2NmYxZjJlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.95589856670342,4083073.21499449,"1990's"
"3840",1995,"15,223","Shanghai Triad","$2,086,101","$2,086,101","100%","$0","-","tt0115012","https://m.media-amazon.com/images/M/MV5BODgzNGQyNjEtYTU0My00ZGY2LTg4Y2MtMWNiY2QyZGE1MGRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.95589856670342,4080201.95589857,"1990's"
"3731",1995,"15,248","Shallow Grave","$2,079,569","$2,079,569","100%","$0","-","tt0111149","https://m.media-amazon.com/images/M/MV5BZmVmOWVlODYtOTQ0Yy00ODY1LTgwZjMtYWFhOWQ3ODhmYjliL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,4067426.02646086,"1990's"
"3598",1995,"15,568","Endless Winter","$1,966,454","$1,966,454","100%","$0","-","tt0112959","https://m.media-amazon.com/images/M/MV5BMTU3ODQ2NTQzOF5BMl5BanBnXkFtZTcwMzQ0MTYyMQ@@._V1_QL75_UX190_CR0,10,190,281_.jpg",1.95589856670342,3846184.5600882,"1990's"
"3578",1995,"16,123","The City of Lost Children","$1,781,465","$1,738,611","97.6%","$42,854","2.4%","tt0112682","https://m.media-amazon.com/images/M/MV5BYjBlOGFhODEtZThmMS00OTgwLTk0MjAtNDgxNWFhY2JhYTE1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,3484364.8401323,"1990's"
"3716",1995,"16,124","The Mangler","$1,781,383","$1,781,383","100%","$0","-","tt0113762","https://m.media-amazon.com/images/M/MV5BOGY5MmRkNTMtMGNmNi00MTQwLWE1MzAtMTVjMTlmZGExMTY0L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg",1.95589856670342,3484204.45644983,"1990's"
"3822",1995,"16,689","Once Were Warriors","$1,608,570","$1,608,570","100%","$0","-","tt0110729","https://m.media-amazon.com/images/M/MV5BNTQ1MmNmYTUtNmY4ZC00NWQyLWE1YmItZDY4ZmNmMDQyMzAwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,8,190,281_.jpg",1.95589856670342,3146199.75744212,"1990's"
"3802",1995,"16,709","Farinelli","$1,600,226","$1,573,411","98.3%","$26,815","1.7%","tt0109771","https://m.media-amazon.com/images/M/MV5BMmE5MjllZDYtNGVmZS00YjBiLWExMDctYjMyNjUxMjY5ZGU3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.95589856670342,3129879.73980154,"1990's"
"3575",1995,"17,838","The Horseman on the Roof","$1,320,043","$1,320,043","100%","$0","-","tt0113362","https://m.media-amazon.com/images/M/MV5BMTA5N2Y0OGItZGZhMi00ZmFjLWIxOGYtYzk5NjRhZjYyMmE5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.95589856670342,2581870.21168688,"1990's"
"3717",1995,"18,074","Blue in the Face","$1,268,636","$1,268,636","100%","$0","-","tt0112541","https://m.media-amazon.com/images/M/MV5BYzlkYTMwYWYtOGFiMy00N2U3LThkYTMtYWEyZWY5MTIyY2E4XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_QL75_UX190_CR0,8,190,281_.jpg",1.95589856670342,2481323.33406836,"1990's"
"3689",1995,"18,205","Picture Bride","$1,238,905","$1,238,905","100%","$0","-","tt0114129","https://m.media-amazon.com/images/M/MV5BY2M2NGIzYzktYjQ3ZS00YjZkLWJjOTQtYWE0YWRhY2RmZmU3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,2423172.5137817,"1990's"
"3688",1995,"18,528","Destiny Turns on the Radio","$1,176,982","$1,176,982","100%","$0","-","tt0112854","https://m.media-amazon.com/images/M/MV5BZWQ5YmQ5YWUtMDYyOS00Yzk1LTg2MTktOGVmMDMzODFiMWJlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,2302057.40683572,"1990's"
"3788",1995,"18,653","La seconda volta","$1,151,013","-","-","$1,151,013","100%","tt0114374","https://m.media-amazon.com/images/M/MV5BNDQxMTQzYmItNDkxOS00MTE1LWJkNzQtOTdkODhiNTFlYzZiXkEyXkFqcGdeQXVyNjM3MDIwNjc@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.95589856670342,2251264.676957,"1990's"
"3614",1995,"18,786","Mute Witness","$1,125,910","$1,125,910","100%","$0","-","tt0110604","https://m.media-amazon.com/images/M/MV5BNTJkYWU2MjQtMGI4Ny00MGZjLWIzN2QtZDFmYWFkNDQ2NzJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.95589856670342,2202165.75523705,"1990's"
"3666",1995,"18,848","Living in Oblivion","$1,111,790","$1,111,790","100%","$0","-","tt0113677","https://m.media-amazon.com/images/M/MV5BN2U2MDdjZjUtMGU1Ni00MzlkLTllZWQtZmJjNzJmYjE5YjAxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.95589856670342,2174548.46747519,"1990's"
"3638",1995,"18,858","Georgia","$1,110,104","$1,110,104","100%","$0","-","tt0113158","https://m.media-amazon.com/images/M/MV5BZWJiNjMwYzMtZWU5Yi00NGI0LTg5NGYtZDY4MWRiYjEwYTYzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,2171250.82249173,"1990's"
"3830",1995,"18,947","Little Odessa","$1,095,885","$1,095,885","100%","$0","-","tt0110365","https://m.media-amazon.com/images/M/MV5BZjc3YjRlMWQtYTU5Yy00ZmU5LTkzZDUtNDNlM2FkYjRkZjBlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,2143439.90077178,"1990's"
"3719",1995,"19,695","Separate Lives","$961,147","$961,147","100%","$0","-","tt0111125","https://m.media-amazon.com/images/M/MV5BNDBlOTM0ZDMtZDhmYy00YTNhLWJiMjYtODQxOGZlZDAxODNlXkEyXkFqcGdeQXVyMTk3OTkxOTA@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.95589856670342,1879906.03969129,"1990's"
"3827",1995,"19,981","Stuart Saves His Family","$912,082","$912,082","100%","$0","-","tt0114571","https://m.media-amazon.com/images/M/MV5BZWZiZWQ4NmMtYmVhYi00MDRhLWFjMmUtODA0NWFkMjdmNWQ5XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.95589856670342,1783939.87651599,"1990's"
"3661",1995,"20,240","The Crossing Guard","$868,979","$868,979","100%","$0","-","tt0112744","https://m.media-amazon.com/images/M/MV5BMjkwNWMyZjQtNmU5MS00ZWE1LWE3NzMtNGZjNTlhYzcwNjIzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,1699634.78059537,"1990's"
"3736",1995,"20,665","Wild Reeds","$807,775","$807,775","100%","$0","-","tt0111019","https://m.media-amazon.com/images/M/MV5BMzM4ZGFiYmQtNmU5Ny00MTRmLWI0ZjItNDQwOTBhYjg2ZDY0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,1579925.96471885,"1990's"
"3837",1995,"20,707","Last Summer in the Hamptons","$801,984","$801,984","100%","$0","-","tt0113612","https://m.media-amazon.com/images/M/MV5BMTY2OTM4MDI2OV5BMl5BanBnXkFtZTcwNTQxMTYxMQ@@._V1_QL75_UX190_CR0,30,190,281_.jpg",1.95589856670342,1568599.35611907,"1990's"
"3795",1995,"20,957","The Sum of Us","$766,464","$766,464","100%","$0","-","tt0111309","https://m.media-amazon.com/images/M/MV5BOTJiMDA4ZWYtZDNiOS00OGYyLWEyNWMtMjYxNzE3MjA0NzhiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,1499125.83902977,"1990's"
"3745",1995,"20,975","Before the Rain","$763,847","$763,847","100%","$0","-","tt0110882","https://m.media-amazon.com/images/M/MV5BMTE4MWZmNmYtYmM4MS00YzcyLTllZGItNzhlNTk2ZWJlZDYyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.95589856670342,1494007.25248071,"1990's"
"3668",1995,"21,007","Double Happiness","$759,393","$759,393","100%","$0","-","tt0109655","https://m.media-amazon.com/images/M/MV5BNDBhZDBkZmYtYTM0Yy00ZGViLWExOGItMWQxYjI1OGM4ODZjXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.95589856670342,1485295.68026461,"1990's"
"3752",1995,"21,022","Amateur","$757,088","$757,088","100%","$0","-","tt0109093","https://m.media-amazon.com/images/M/MV5BZGIzZDYwZjAtYzY4YS00OTQ1LThiZDQtMzBhODk1MTdjYjIyXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.95589856670342,1480787.33406836,"1990's"
"3751",1995,"21,140","Les Misérables","$740,048","$740,048","100%","$0","-","tt0113828","https://m.media-amazon.com/images/M/MV5BZWE2ZDg2ODQtMDIwMi00NGE3LWEzZWMtNzBjZDExNGJmMGVhXkEyXkFqcGdeQXVyNjA0Mzc0MzI@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.95589856670342,1447458.82249173,"1990's"
"3816",1995,"21,304","Kicking and Screaming","$718,490","$718,490","100%","$0","-","tt0113537","https://m.media-amazon.com/images/M/MV5BNWU2YjdlN2ItNTk2OS00MzMwLTlhYjctNDI0MDI0NTQ3OWY0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.95589856670342,1405293.56119074,"1990's"
"3823",1995,"21,556","Wigstock: The Movie","$686,152","$686,152","100%","$0","-","tt0114937","https://m.media-amazon.com/images/M/MV5BYzBkOTZlNTgtNTc1MC00YTIwLThlZDQtODIzNzBhMmEzYzZkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,5,190,281_.jpg",1.95589856670342,1342043.71334068,"1990's"
"3662",1995,"21,688","Cry, the Beloved Country","$670,727","$670,727","100%","$0","-","tt0112749","https://m.media-amazon.com/images/M/MV5BMTcwMDU1OTEwOF5BMl5BanBnXkFtZTcwMTg5NjEyMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.95589856670342,1311873.97794928,"1990's"
"3620",1995,"21,700","The Thief and the Cobbler","$669,276","$669,276","100%","$0","-","tt0112389","https://m.media-amazon.com/images/M/MV5BMGUwOGEyYWEtZGFmNC00ZDRlLThkZjctNmE2M2EyNTg2NzhlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.95589856670342,1309035.969129,"1990's"
"3803",1995,"22,600","Bar Girls","$573,953","$573,953","100%","$0","-","tt0109217","https://m.media-amazon.com/images/M/MV5BZDAwNjBiYzItZDE1OS00NjM2LTkwYzMtYTk3YzVkNDBhNjc0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.95589856670342,1122593.85005513,"1990's"
"3654",1995,"22,912","Love & Human Remains","$542,985","$542,985","100%","$0","-","tt0107447","https://m.media-amazon.com/images/M/MV5BYzU2ZjUxYWMtOWU5OC00MjVkLThiMTMtNzhhODg4YjAzMjIyXkEyXkFqcGdeQXVyMjE3MTA1Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,1062023.58324146,"1990's"
"3634",1995,"23,007","The Underneath","$536,023","$536,023","100%","$0","-","tt0114788","https://m.media-amazon.com/images/M/MV5BYTU5MjRlMGYtNWRhZS00YjA2LTllNjMtMWZmNzhjNjQ2OWU4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.95589856670342,1048406.61742007,"1990's"
"3641",1995,"23,058","Funny Bones","$532,268","$532,268","100%","$0","-","tt0113133","https://m.media-amazon.com/images/M/MV5BODdjMTdhYWItMGFjZS00NzhkLWIwM2EtMGM3Zjk1ZGZlOTNlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,1041062.21830209,"1990's"
"3798",1995,"23,078","Things to Do in Denver When You're Dead","$529,766","$529,766","100%","$0","-","tt0114660","https://m.media-amazon.com/images/M/MV5BMzI0OWEzZmItOGUyOC00M2Y2LWIzNDEtY2EzYzAwNWI0ZDkyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.95589856670342,1036168.5600882,"1990's"
"3685",1995,"23,105","A Great Day in Harlem","$527,034","$527,034","100%","$0","-","tt0109934","https://m.media-amazon.com/images/M/MV5BZmU2NTNmNzctMTZhZC00YTRlLWJiM2UtMTQxMGEyM2Q4Mzg1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.95589856670342,1030825.04520397,"1990's"
"3739",1995,"23,114","The Innocent","$525,955","$525,955","100%","$0","-","tt0106185","https://m.media-amazon.com/images/M/MV5BMzBmZTljNmUtY2VlOS00Yjg0LTg2ZDUtYTkzNDVhNTk2MWYxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.95589856670342,1028714.6306505,"1990's"
"3603",1995,"23,282","Safe","$512,245","$512,245","100%","$0","-","tt0114323","https://m.media-amazon.com/images/M/MV5BODliOWEzMTUtZDQ5ZS00ZTBmLTgzNzEtMGVkOTlhYWNkYjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.95589856670342,1001899.26130099,"1990's"
"3987",1996,"93","Independence Day","$817,400,891","$306,169,268","37.5%","$511,231,623","62.5%","tt0116629","https://m.media-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.89935760171306,1552536595.96788,"1990's"
"3857",1996,"234","Twister","$494,580,615","$241,830,615","48.9%","$252,750,000","51.1%","tt0117998","https://m.media-amazon.com/images/M/MV5BODExYTM0MzEtZGY2Yy00N2ExLTkwZjItNGYzYTRmMWZlOGEzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,939385450.760171,"1990's"
"3843",1996,"270","Mission: Impossible","$457,696,391","$180,981,856","39.5%","$276,714,535","60.5%","tt0117060","https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,869329119.522484,"1990's"
"4073",1996,"450","The Rock","$335,062,621","$134,069,511","40%","$200,993,110","60%","tt0117500","https://m.media-amazon.com/images/M/MV5BZDJjOTE0N2EtMmRlZS00NzU0LWE0ZWQtM2Q3MWMxNjcwZjBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,636403736.246253,"1990's"
"3887",1996,"471","The Hunchback of Notre Dame","$325,338,851","$100,138,851","30.8%","$225,200,000","69.2%","tt0116583","https://m.media-amazon.com/images/M/MV5BNzMxMDc4OGItODBiZi00NjYyLThiMzctMzQwZjgzYWE0MzQzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,617934819.779443,"1990's"
"4122",1996,"481","101 Dalmatians","$320,689,294","$136,189,294","42.5%","$184,500,000","57.5%","tt0115433","https://m.media-amazon.com/images/M/MV5BMGI2NTQ2N2EtNDExMS00OWM2LTkzZWItZGUzY2M2MDFjODk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,609103648.346895,"1990's"
"3886",1996,"503","Ransom","$309,492,681","$136,492,681","44.1%","$173,000,000","55.9%","tt0117438","https://m.media-amazon.com/images/M/MV5BZTc0ZjNkYTktMmJmOS00OTJlLTg1NWUtMzQ5ZGMxM2NhY2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.89935760171306,587837276.331906,"1990's"
"3972",1996,"584","The Nutty Professor","$273,961,019","$128,814,019","47%","$145,147,000","53%","tt0117218","https://m.media-amazon.com/images/M/MV5BMTcwODlmZDktNWRkOC00NTFlLTkyMjQtYWUxMzZkNDE4MGVmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX190_CR0,3,190,281_.jpg",1.89935760171306,520349944.010707,"1990's"
"4012",1996,"585","Jerry Maguire","$273,552,592","$153,952,592","56.3%","$119,600,000","43.7%","tt0116695","https://m.media-amazon.com/images/M/MV5BYTM0ZWNmZTUtOTVkZS00MTZiLTg3M2QtZjA0Y2RmOWM1NWEyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,519574195.083512,"1990's"
"3882",1996,"682","Eraser","$242,295,562","$101,295,562","41.8%","$141,000,000","58.2%","tt0116213","https://m.media-amazon.com/images/M/MV5BNDNlZGNkY2YtNjA1NS00NDZhLWFhZGEtMzlmMWIyMDI1M2ZiXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,1,190,281_.jpg",1.89935760171306,460205917.546039,"1990's"
"3922",1996,"717","The English Patient","$231,976,425","$78,676,425","33.9%","$153,300,000","66.1%","tt0116209","https://m.media-amazon.com/images/M/MV5BOTkxZTdkNTQtM2QwOS00NzRlLWEyMGItYTcxOTE4NTgyNGVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,440606186.24197,"1990's"
"4156",1996,"722","Space Jam","$230,594,962","$90,594,962","39.3%","$140,000,000","60.7%","tt0117705","https://m.media-amazon.com/images/M/MV5BYjA3ZmMwNTUtNGM2Ni00YjUyLWE5ZDYtY2Y4YzhmYzlhYWI2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,437982293.991435,"1990's"
"4013",1996,"943","The Birdcage","$185,260,553","$124,060,553","67%","$61,200,000","33%","tt0115685","https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.89935760171306,351876039.638116,"1990's"
"4147",1996,"966","The First Wives Club","$181,489,203","$105,489,203","58.1%","$76,000,000","41.9%","tt0116313","https://m.media-amazon.com/images/M/MV5BOTUxMDkzMTItMzAxMC00MWY5LTk1N2ItMTEzOTRmZDYzOTE4XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.89935760171306,344712897.346895,"1990's"
"3862",1996,"1,030","Scream","$173,046,663","$103,046,663","59.6%","$70,000,000","40.4%","tt0117571","https://m.media-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,328677494.820128,"1990's"
"3861",1996,"1,078","Sleepers","$165,615,285","$53,315,285","32.2%","$112,300,000","67.8%","tt0117665","https://m.media-amazon.com/images/M/MV5BMzk1MmI4NzAtOGRiNS00YjY1LTllNmEtZDhiZDM4MjU2NTMxXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.89935760171306,314562650.524625,"1990's"
"4113",1996,"1,137","Daylight","$159,212,469","$33,023,469","20.7%","$126,189,000","79.3%","tt0116040","https://m.media-amazon.com/images/M/MV5BYjQ2NGVkMWYtY2U0Yy00ZDg3LTgwZGItMzhjOTBjOWQ4MGYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,302401413.282655,"1990's"
"3917",1996,"1,190","A Time to Kill","$152,266,007","$108,766,007","71.4%","$43,500,000","28.6%","tt0117913","https://m.media-amazon.com/images/M/MV5BOWExZTg4ZWYtOTQxMi00YWZkLTkxYzgtOTg1MTUxNzNiNDcxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.89935760171306,289207597.877944,"1990's"
"3870",1996,"1,193","Phenomenon","$152,036,382","$104,636,382","68.8%","$47,400,000","31.2%","tt0117333","https://m.media-amazon.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.89935760171306,288771457.888651,"1990's"
"3989",1996,"1,207","Broken Arrow","$150,270,147","$70,770,147","47.1%","$79,500,000","52.9%","tt0115759","https://m.media-amazon.com/images/M/MV5BYzU2NDg3ZTItNzRmNy00NTQzLTljMDUtNjczOTMwZjEzNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.89935760171306,285416746.014989,"1990's"
"3850",1996,"1,230","Romeo + Juliet","$147,554,998","$46,351,345","31.4%","$101,203,653","68.6%","tt0117509","https://m.media-amazon.com/images/M/MV5BMGU4YmI1ZGQtZjExYi00M2E0LTgyYTAtNzQ5ZmVlMTk4NzUzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,280259707.122056,"1990's"
"3942",1996,"1,239","Star Trek: First Contact","$146,027,888","$92,027,888","63%","$54,000,000","37%","tt0117731","https://m.media-amazon.com/images/M/MV5BYzMzZmE3MTItODYzYy00YWI5LWFkNWMtZTY5NmU2MDkxYWI1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.89935760171306,277359179.134904,"1990's"
"3893",1996,"1,275","Evita","$141,047,179","$50,047,179","35.5%","$91,000,000","64.5%","tt0116250","https://m.media-amazon.com/images/M/MV5BMDNhZGZiMzYtNzkxNy00MGE0LWE4Y2QtOGIwOTM3ZmY5M2QwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.89935760171306,267899031.633833,"1990's"
"4139",1996,"1,373","Jingle All the Way","$129,832,389","$60,592,389","46.7%","$69,240,000","53.3%","tt0116705","https://m.media-amazon.com/images/M/MV5BMmJlYzViNzctMjQ1Ni00ZWQ4LThkN2YtMzI2ZGU5Nzk0NTAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,4,190,281_.jpg",1.89935760171306,246598134.995717,"1990's"
"4146",1996,"1,450","Executive Decision","$121,969,216","$56,569,216","46.4%","$65,400,000","53.6%","tt0116253","https://m.media-amazon.com/images/M/MV5BOTFiYzg1ZGUtNTZiOC00MWNmLWFiMmItZGNkOGU2NzE0MTJhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.89935760171306,231663157.584582,"1990's"
"3865",1996,"1,475","Michael","$119,718,203","$95,318,203","79.6%","$24,400,000","20.4%","tt0117038","https://m.media-amazon.com/images/M/MV5BMTViNzdjNmUtMmQyYi00ODA4LTljZmYtN2I3ZWUyZWQyYjVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg",1.89935760171306,227387678.931478,"1990's"
